,E_ID,PH_Name,PH_ID,PR_ID,IH_LOC,NW,Parent_Gen
13253,72076881.0,ALAYNA,687466224.0,690515072.0,A,False,Gen1
13254,926243766.0,ALAYNA,687466224.0,167740021.0,C,False,Gen1
13255,156675860.0,ALAYNA,687466224.0,823242036.0,B,True,Gen1
13256,956458615.0,ALAYNA,687466224.0,870351723.0,B,True,Gen1
13257,49418532.0,ALAYNA,687466224.0,955524027.0,A,False,Gen1
13258,741163257.0,ALAYNA,687466224.0,789856705.0,C,False,Gen1
13259,774234092.0,ALAYNA,687466224.0,628855526.0,A,False,Gen1
13260,984543036.0,ALAYNA,687466224.0,775121405.0,B,True,Gen1
13261,908525682.0,ALAYNA,687466224.0,800981516.0,B,True,Gen1
13262,998319627.0,ALAYNA,687466224.0,409300483.0,A,False,Gen1
13263,629374097.0,ALAYNA,687466224.0,167740021.0,A,False,Gen1
13264,894743514.0,ALAYNA,687466224.0,472295211.0,A,False,Gen1
13265,744037225.0,ALAYNA,687466224.0,762431730.0,C,False,Gen1
13266,116868816.0,ALAYNA,687466224.0,141566545.0,A,False,Gen1
13267,210596221.0,ALAYNA,687466224.0,763066813.0,C,False,Gen1
13268,345098884.0,ALAYNA,687466224.0,141566545.0,C,False,Gen1
13269,701531050.0,ALAYNA,687466224.0,119329546.0,C,False,Gen1
13270,942361815.0,ALAYNA,687466224.0,509012901.0,A,False,Gen1
13271,786222197.0,ALAYNA,687466224.0,600554862.0,B,True,Gen1
13272,169937891.0,ALAYNA,687466224.0,789856705.0,A,False,Gen1
13273,286770585.0,ALAYNA,687466224.0,823242036.0,A,False,Gen1
13274,269655623.0,ALAYNA,687466224.0,870351723.0,C,False,Gen1
13275,316061959.0,ALAYNA,687466224.0,14586865.0,A,False,Gen1
13276,255404746.0,ALAYNA,687466224.0,521167154.0,B,True,Gen1
13277,560030711.0,ALAYNA,687466224.0,789856705.0,A,False,Gen1
13278,683273912.0,ALAYNA,687466224.0,536339090.0,B,True,Gen1
13279,967553203.0,ALAYNA,687466224.0,553394192.0,A,False,Gen1
13280,854145848.0,ALAYNA,687466224.0,457028849.0,A,False,Gen1
13281,978333337.0,ALAYNA,687466224.0,536339090.0,A,False,Gen1
13282,816384201.0,ALAYNA,687466224.0,200097845.0,C,False,Gen1
13283,555456539.0,ALAYNA,687466224.0,857956630.0,A,False,Gen1
13284,259147659.0,ALAYNA,687466224.0,550261202.0,C,False,Gen1
13285,716672233.0,ALAYNA,687466224.0,30363405.0,C,False,Gen1
13286,161012728.0,ALAYNA,687466224.0,600554862.0,C,False,Gen1
13287,762825712.0,ALAYNA,687466224.0,167740021.0,B,True,Gen1
13288,551613639.0,ALAYNA,687466224.0,141566545.0,B,True,Gen1
13289,722408404.0,ALAYNA,687466224.0,650882381.0,C,False,Gen1
13290,917727564.0,ALAYNA,687466224.0,167740021.0,B,True,Gen1
13291,481623573.0,ALAYNA,687466224.0,457028849.0,A,False,Gen1
13292,847050139.0,ALAYNA,687466224.0,870351723.0,B,True,Gen1
13293,416621521.0,ALAYNA,687466224.0,14586865.0,B,True,Gen1
13294,609591423.0,ALAYNA,687466224.0,200097845.0,A,False,Gen1
13295,122875914.0,ALAYNA,687466224.0,542838249.0,A,False,Gen1
13296,772326060.0,ALAYNA,687466224.0,955524027.0,B,True,Gen1
13297,287870483.0,ALAYNA,687466224.0,119329546.0,C,False,Gen1
13298,188401510.0,ALAYNA,687466224.0,472295211.0,A,False,Gen1
13299,192354751.0,ALAYNA,687466224.0,171198057.0,C,False,Gen1
13300,772095028.0,ALAYNA,687466224.0,618028080.0,B,True,Gen1
13301,569082634.0,ALAYNA,687466224.0,870351723.0,B,True,Gen1
13302,898289804.0,ALAYNA,687466224.0,600554862.0,B,True,Gen1
13303,264016375.0,ALAYNA,687466224.0,933690821.0,B,True,Gen1
13304,971656008.0,ALAYNA,687466224.0,120625354.0,B,True,Gen1
13305,439515066.0,ALAYNA,687466224.0,509012901.0,A,False,Gen1
13306,836640222.0,ALAYNA,687466224.0,800981516.0,A,False,Gen1
13307,348636328.0,ALAYNA,687466224.0,933690821.0,C,False,Gen1
13308,714569119.0,ALAYNA,687466224.0,334058719.0,B,True,Gen1
13309,705444289.0,ALAYNA,687466224.0,141566545.0,A,False,Gen1
13310,451448104.0,ALAYNA,687466224.0,102634120.0,B,True,Gen1
13311,235160894.0,ALAYNA,687466224.0,542838249.0,B,True,Gen1
13312,717090264.0,ALAYNA,687466224.0,854600776.0,C,False,Gen1
13313,424977301.0,ALAYNA,687466224.0,167740021.0,C,False,Gen1
13314,189487795.0,ALAYNA,687466224.0,119329546.0,B,True,Gen1
13315,783383997.0,ALAYNA,687466224.0,473017162.0,A,False,Gen1
13316,666250036.0,ALAYNA,687466224.0,553394192.0,B,True,Gen1
13317,191184246.0,ALAYNA,687466224.0,119329546.0,C,False,Gen1
13318,350933946.0,ALAYNA,687466224.0,866881069.0,A,False,Gen1
13319,376185149.0,ALAYNA,687466224.0,536339090.0,B,True,Gen1
13320,159885687.0,ALAYNA,687466224.0,553394192.0,B,True,Gen1
13321,620198248.0,ALAYNA,687466224.0,628855526.0,A,False,Gen1
13322,962324244.0,ALAYNA,687466224.0,34072451.0,C,False,Gen1
13323,254564136.0,ALAYNA,687466224.0,30363405.0,C,False,Gen1
13324,20684632.0,ALAYNA,687466224.0,70708035.0,A,False,Gen1
13325,455457844.0,ALAYNA,687466224.0,521167154.0,B,True,Gen1
13326,430616475.0,ALAYNA,687466224.0,542838249.0,C,False,Gen1
13327,214750712.0,ALAYNA,687466224.0,600554862.0,A,False,Gen1
13328,839790846.0,ALAYNA,687466224.0,550261202.0,A,False,Gen1
13329,434913577.0,ALAYNA,687466224.0,628855526.0,B,True,Gen1
13330,944729021.0,ALAYNA,687466224.0,775121405.0,B,True,Gen1
13331,828605587.0,ALAYNA,687466224.0,443353346.0,B,True,Gen1
13332,679589252.0,ALAYNA,687466224.0,800981516.0,A,False,Gen1
13333,174643370.0,ALAYNA,687466224.0,120625354.0,C,False,Gen1
13334,92277671.0,ALAYNA,687466224.0,518692123.0,C,False,Gen1
13335,52230460.0,ALAYNA,687466224.0,600554862.0,A,False,Gen1
13336,551492395.0,ALAYNA,687466224.0,171198057.0,C,False,Gen1
13337,538902607.0,ALAYNA,687466224.0,955524027.0,A,False,Gen1
13338,643785243.0,ALAYNA,687466224.0,314063231.0,B,True,Gen1
13339,247032686.0,ALAYNA,687466224.0,457028849.0,C,False,Gen1
13340,749726508.0,ALAYNA,687466224.0,866881069.0,C,False,Gen1
13341,447517929.0,ALAYNA,687466224.0,120625354.0,C,False,Gen1
13342,14160760.0,ALAYNA,687466224.0,800981516.0,B,True,Gen1
13343,907766077.0,ALAYNA,687466224.0,800981516.0,C,False,Gen1
13344,485609159.0,ALAYNA,687466224.0,521167154.0,C,False,Gen1
13345,75893006.0,ALAYNA,687466224.0,823242036.0,C,False,Gen1
13346,988202078.0,ALAYNA,687466224.0,618028080.0,C,False,Gen1
13347,942225717.0,ALAYNA,687466224.0,857956630.0,C,False,Gen1
13348,123740457.0,ALAYNA,687466224.0,767163035.0,C,False,Gen1
13349,416468121.0,ALAYNA,687466224.0,849068796.0,A,False,Gen1
13350,905765512.0,ALAYNA,687466224.0,102634120.0,A,False,Gen1
13351,566775201.0,ALAYNA,687466224.0,553394192.0,A,False,Gen1
13352,255942070.0,ALAYNA,687466224.0,119329546.0,C,False,Gen1
13353,891539945.0,ALAYNA,687466224.0,457028849.0,A,False,Gen1
13354,697924910.0,ALAYNA,687466224.0,200097845.0,C,False,Gen1
13355,224917164.0,ALAYNA,687466224.0,518692123.0,B,True,Gen1
13356,129776343.0,ALAYNA,687466224.0,955524027.0,C,False,Gen1
13357,660530034.0,ALAYNA,687466224.0,650882381.0,C,False,Gen1
13358,27280195.0,ALAYNA,687466224.0,518692123.0,A,False,Gen1
13359,992877584.0,ALAYNA,687466224.0,102634120.0,A,False,Gen1
13360,879911604.0,ALAYNA,687466224.0,628855526.0,C,False,Gen1
13361,399152291.0,ALAYNA,687466224.0,854600776.0,A,False,Gen1
13362,396108460.0,ALAYNA,687466224.0,955524027.0,A,False,Gen1
13363,471022571.0,ALAYNA,687466224.0,553394192.0,C,False,Gen1
13364,899944508.0,ALAYNA,687466224.0,955524027.0,B,True,Gen1
13365,676620635.0,ALAYNA,687466224.0,789856705.0,C,False,Gen1
13366,245222786.0,ALAYNA,687466224.0,866881069.0,A,False,Gen1
13367,353953869.0,ALAYNA,687466224.0,472295211.0,A,False,Gen1
13368,517731879.0,ALAYNA,687466224.0,536339090.0,C,False,Gen1
13369,500853855.0,ALAYNA,687466224.0,167740021.0,C,False,Gen1
13370,444522923.0,ALAYNA,687466224.0,967323615.0,A,False,Gen1
13371,210963172.0,ALAYNA,687466224.0,870351723.0,A,False,Gen1
13372,414777399.0,ALAYNA,687466224.0,70708035.0,C,False,Gen1
13373,726855134.0,ALAYNA,687466224.0,775121405.0,C,False,Gen1
13374,592567231.0,ALAYNA,687466224.0,509012901.0,C,False,Gen1
13375,731981846.0,ALAYNA,687466224.0,216432846.0,A,False,Gen1
13376,411363296.0,ALAYNA,687466224.0,690515072.0,C,False,Gen1
13377,911754774.0,ALAYNA,687466224.0,866881069.0,B,True,Gen1
13378,38525316.0,ALAYNA,687466224.0,171198057.0,B,True,Gen1
13379,652251511.0,ALAYNA,687466224.0,800981516.0,C,False,Gen1
13380,941915939.0,ALAYNA,687466224.0,857956630.0,B,True,Gen1
13381,130640233.0,ALAYNA,687466224.0,600554862.0,B,True,Gen1
13382,287672914.0,ALAYNA,687466224.0,536339090.0,A,False,Gen1
13383,481677872.0,ALAYNA,687466224.0,797726697.0,A,False,Gen1
13384,69054156.0,ALAYNA,687466224.0,797726697.0,A,False,Gen1
13385,495355216.0,ALAYNA,687466224.0,955524027.0,A,False,Gen1
13386,504773520.0,ALAYNA,687466224.0,443353346.0,C,False,Gen1
13387,393438023.0,ALAYNA,687466224.0,119329546.0,C,False,Gen1
13388,114192410.0,ALAYNA,687466224.0,521167154.0,C,False,Gen1
13389,678339279.0,ALAYNA,687466224.0,866881069.0,B,True,Gen1
13390,920385602.0,ALAYNA,687466224.0,789856705.0,A,False,Gen1
13391,270375157.0,ALAYNA,687466224.0,171198057.0,C,False,Gen1
13392,933097988.0,ALAYNA,687466224.0,120625354.0,C,False,Gen1
13393,597877400.0,SALLIE,763377021.0,879147425.0,A,False,Gen1
13394,753392901.0,SALLIE,763377021.0,787976750.0,B,True,Gen1
13395,879373065.0,SALLIE,763377021.0,542838249.0,B,True,Gen1
13396,918655226.0,SALLIE,763377021.0,618028080.0,B,True,Gen1
13397,301763930.0,SALLIE,763377021.0,536339090.0,B,True,Gen1
13398,136924811.0,SALLIE,763377021.0,102634120.0,A,False,Gen1
13399,521967089.0,SALLIE,763377021.0,197873604.0,A,False,Gen1
13400,932322765.0,SALLIE,763377021.0,171198057.0,A,False,Gen1
13401,674583782.0,SALLIE,763377021.0,334058719.0,A,False,Gen1
13402,772373566.0,SALLIE,763377021.0,443353346.0,B,True,Gen1
13403,834426324.0,SALLIE,763377021.0,30363405.0,A,False,Gen1
13404,665328008.0,SALLIE,763377021.0,197873604.0,B,True,Gen1
13405,53358835.0,SALLIE,763377021.0,933690821.0,A,False,Gen1
13406,199981272.0,SALLIE,763377021.0,967323615.0,C,False,Gen1
13407,500660271.0,SALLIE,763377021.0,120625354.0,C,False,Gen1
13408,920871944.0,SALLIE,763377021.0,618028080.0,B,True,Gen1
13409,378018291.0,SALLIE,763377021.0,628855526.0,C,False,Gen1
13410,10059394.0,SALLIE,763377021.0,70708035.0,B,True,Gen1
13411,689525113.0,SALLIE,763377021.0,70708035.0,C,False,Gen1
13412,373244175.0,SALLIE,763377021.0,870351723.0,A,False,Gen1
13413,143475515.0,SALLIE,763377021.0,866881069.0,B,True,Gen1
13414,379239747.0,SALLIE,763377021.0,70708035.0,B,True,Gen1
13415,234800741.0,SALLIE,763377021.0,797726697.0,A,False,Gen1
13416,447688785.0,SALLIE,763377021.0,890606190.0,C,False,Gen1
13417,447242686.0,SALLIE,763377021.0,857956630.0,A,False,Gen1
13418,343963147.0,SALLIE,763377021.0,823242036.0,C,False,Gen1
13419,452726255.0,SALLIE,763377021.0,862253912.0,A,False,Gen1
13420,10814284.0,SALLIE,763377021.0,200097845.0,C,False,Gen1
13421,442807617.0,SALLIE,763377021.0,955524027.0,B,True,Gen1
13422,271730058.0,SALLIE,763377021.0,797726697.0,A,False,Gen1
13423,507756137.0,SALLIE,763377021.0,287055622.0,A,False,Gen1
13424,565931544.0,SALLIE,763377021.0,787976750.0,A,False,Gen1
13425,804139972.0,SALLIE,763377021.0,762431730.0,B,True,Gen1
13426,119151929.0,SALLIE,763377021.0,472295211.0,C,False,Gen1
13427,403274841.0,SALLIE,763377021.0,509012901.0,C,False,Gen1
13428,883026716.0,SALLIE,763377021.0,890606190.0,B,True,Gen1
13429,336858756.0,SALLIE,763377021.0,800981516.0,A,False,Gen1
13430,964237628.0,SALLIE,763377021.0,650882381.0,B,True,Gen1
13431,199717641.0,SALLIE,763377021.0,849068796.0,C,False,Gen1
13432,724859053.0,SALLIE,763377021.0,119329546.0,B,True,Gen1
13433,423649147.0,SALLIE,763377021.0,409300483.0,C,False,Gen1
13434,850272142.0,SALLIE,763377021.0,775121405.0,A,False,Gen1
13435,17736748.0,SALLIE,763377021.0,542838249.0,B,True,Gen1
13436,261055558.0,SALLIE,763377021.0,287055622.0,A,False,Gen1
13437,449278702.0,SALLIE,763377021.0,763066813.0,B,True,Gen1
13438,524353855.0,SALLIE,763377021.0,550261202.0,C,False,Gen1
13439,553187563.0,SALLIE,763377021.0,472295211.0,B,True,Gen1
13440,432881885.0,SALLIE,763377021.0,866881069.0,A,False,Gen1
13441,550168111.0,SALLIE,763377021.0,216432846.0,C,False,Gen1
13442,71083435.0,SALLIE,763377021.0,857956630.0,C,False,Gen1
13443,615480631.0,SALLIE,763377021.0,550261202.0,A,False,Gen1
13444,669782651.0,SALLIE,763377021.0,518692123.0,C,False,Gen1
13445,10482378.0,SALLIE,763377021.0,866881069.0,C,False,Gen1
13446,416240946.0,SALLIE,763377021.0,775121405.0,A,False,Gen1
13447,34574644.0,SALLIE,763377021.0,34072451.0,B,True,Gen1
13448,259503502.0,SALLIE,763377021.0,550261202.0,A,False,Gen1
13449,99532979.0,SALLIE,763377021.0,120625354.0,C,False,Gen1
13450,16828070.0,SALLIE,763377021.0,216432846.0,C,False,Gen1
13451,428340762.0,SALLIE,763377021.0,518692123.0,B,True,Gen1
13452,890154170.0,SALLIE,763377021.0,600554862.0,C,False,Gen1
13453,581374529.0,SALLIE,763377021.0,473017162.0,A,False,Gen1
13454,191142815.0,SALLIE,763377021.0,216432846.0,C,False,Gen1
13455,672031357.0,SALLIE,763377021.0,550261202.0,A,False,Gen1
13456,699425479.0,SALLIE,763377021.0,618028080.0,B,True,Gen1
13457,846583681.0,SALLIE,763377021.0,70708035.0,C,False,Gen1
13458,522383669.0,SALLIE,763377021.0,933690821.0,A,False,Gen1
13459,242308396.0,SALLIE,763377021.0,800981516.0,A,False,Gen1
13460,865157452.0,SALLIE,763377021.0,197873604.0,C,False,Gen1
13461,54373444.0,SALLIE,763377021.0,933690821.0,A,False,Gen1
13462,118195227.0,SALLIE,763377021.0,472295211.0,C,False,Gen1
13463,72113960.0,SALLIE,763377021.0,473017162.0,B,True,Gen1
13464,444485728.0,SALLIE,763377021.0,763066813.0,B,True,Gen1
13465,329036164.0,SALLIE,763377021.0,866881069.0,A,False,Gen1
13466,357669188.0,SALLIE,763377021.0,197873604.0,A,False,Gen1
13467,188347391.0,SALLIE,763377021.0,650882381.0,B,True,Gen1
13468,636513711.0,SALLIE,763377021.0,762431730.0,B,True,Gen1
13469,115064503.0,SALLIE,763377021.0,518692123.0,C,False,Gen1
13470,491956290.0,SALLIE,763377021.0,102634120.0,A,False,Gen1
13471,432117166.0,SALLIE,763377021.0,200097845.0,A,False,Gen1
13472,368361135.0,SALLIE,763377021.0,879147425.0,B,True,Gen1
13473,237526186.0,SALLIE,763377021.0,773595312.0,B,True,Gen1
13474,898906181.0,SALLIE,763377021.0,763066813.0,B,True,Gen1
13475,163015231.0,SALLIE,763377021.0,280225309.0,B,True,Gen1
13476,573704233.0,SALLIE,763377021.0,334058719.0,C,False,Gen1
13477,967470042.0,SALLIE,763377021.0,536339090.0,B,True,Gen1
13478,136054115.0,SALLIE,763377021.0,443353346.0,A,False,Gen1
13479,280213307.0,SALLIE,763377021.0,521167154.0,A,False,Gen1
13480,823352369.0,SALLIE,763377021.0,767163035.0,B,True,Gen1
13481,324486534.0,SALLIE,763377021.0,14586865.0,C,False,Gen1
13482,51686884.0,SALLIE,763377021.0,216432846.0,A,False,Gen1
13483,277734305.0,SALLIE,763377021.0,216432846.0,B,True,Gen1
13484,224967661.0,SALLIE,763377021.0,787976750.0,B,True,Gen1
13485,627165005.0,SALLIE,763377021.0,955524027.0,B,True,Gen1
13486,998321304.0,SALLIE,763377021.0,600554862.0,C,False,Gen1
13487,218640431.0,SALLIE,763377021.0,628855526.0,C,False,Gen1
13488,922916478.0,SALLIE,763377021.0,171198057.0,B,True,Gen1
13489,120189267.0,SALLIE,763377021.0,628855526.0,C,False,Gen1
13490,797254625.0,SALLIE,763377021.0,789856705.0,A,False,Gen1
13491,363934645.0,SALLIE,763377021.0,862253912.0,A,False,Gen1
13492,975429665.0,SALLIE,763377021.0,890606190.0,C,False,Gen1
13493,489283857.0,SALLIE,763377021.0,409300483.0,B,True,Gen1
13494,495757905.0,SALLIE,763377021.0,334058719.0,B,True,Gen1
13495,653848634.0,SALLIE,763377021.0,763066813.0,A,False,Gen1
13496,80043118.0,SALLIE,763377021.0,773595312.0,A,False,Gen1
13497,383784598.0,SALLIE,763377021.0,14586865.0,A,False,Gen1
13498,999498649.0,SALLIE,763377021.0,857956630.0,B,True,Gen1
13499,445414289.0,SALLIE,763377021.0,767163035.0,A,False,Gen1
13500,314645462.0,SALLIE,763377021.0,542838249.0,B,True,Gen1
13501,157171069.0,SALLIE,763377021.0,167740021.0,B,True,Gen1
13502,46614710.0,SALLIE,763377021.0,457028849.0,C,False,Gen1
13503,921835852.0,SALLIE,763377021.0,550261202.0,A,False,Gen1
13504,249330342.0,SALLIE,763377021.0,141566545.0,C,False,Gen1
13505,974659194.0,SALLIE,763377021.0,102634120.0,B,True,Gen1
13506,100826202.0,SALLIE,763377021.0,409300483.0,C,False,Gen1
13507,10701827.0,SALLIE,763377021.0,849068796.0,B,True,Gen1
13508,277406611.0,SALLIE,763377021.0,862253912.0,A,False,Gen1
13509,180593875.0,SALLIE,763377021.0,854600776.0,C,False,Gen1
13510,289609383.0,SALLIE,763377021.0,550261202.0,B,True,Gen1
13511,868328741.0,SALLIE,763377021.0,763066813.0,A,False,Gen1
13512,519598189.0,SALLIE,763377021.0,870351723.0,A,False,Gen1
13513,664011199.0,SALLIE,763377021.0,550261202.0,B,True,Gen1
13514,485049165.0,SALLIE,763377021.0,472295211.0,B,True,Gen1
13515,272678513.0,SALLIE,763377021.0,763066813.0,C,False,Gen1
13516,458214566.0,SALLIE,763377021.0,890606190.0,A,False,Gen1
13517,677519936.0,SALLIE,763377021.0,472295211.0,A,False,Gen1
13518,563702161.0,SALLIE,763377021.0,34072451.0,C,False,Gen1
13519,802156629.0,SALLIE,763377021.0,334058719.0,C,False,Gen1
13520,532469717.0,SALLIE,763377021.0,628855526.0,B,True,Gen1
13521,799124448.0,SALLIE,763377021.0,409300483.0,A,False,Gen1
13522,773109259.0,SALLIE,763377021.0,955524027.0,C,False,Gen1
13523,967429716.0,SALLIE,763377021.0,30363405.0,B,True,Gen1
13524,774770053.0,SALLIE,763377021.0,334058719.0,C,False,Gen1
13525,742211130.0,SALLIE,763377021.0,789856705.0,B,True,Gen1
13526,845078110.0,SALLIE,763377021.0,102634120.0,C,False,Gen1
13527,597834152.0,SALLIE,763377021.0,287055622.0,A,False,Gen1
13528,905280713.0,SALLIE,763377021.0,34072451.0,C,False,Gen1
13529,376495184.0,SALLIE,763377021.0,553394192.0,C,False,Gen1
13530,705016052.0,SALLIE,763377021.0,216432846.0,B,True,Gen1
13531,490000811.0,SALLIE,763377021.0,550261202.0,B,True,Gen1
13532,148966578.0,SALLIE,763377021.0,200097845.0,C,False,Gen1
13533,611821594.0,SALLIE,763377021.0,866881069.0,B,True,Gen1
13534,206723185.0,SALLIE,763377021.0,775121405.0,B,True,Gen1
13535,652338101.0,SALLIE,763377021.0,457028849.0,A,False,Gen1
13536,346577456.0,SALLIE,763377021.0,763066813.0,C,False,Gen1
13537,289462379.0,SALLIE,763377021.0,171198057.0,C,False,Gen1
13538,330897773.0,SALLIE,763377021.0,767163035.0,A,False,Gen1
13539,529123498.0,SALLIE,763377021.0,870351723.0,B,True,Gen1
13540,638417190.0,SALLIE,763377021.0,472295211.0,B,True,Gen1
13541,161225282.0,SALLIE,763377021.0,553394192.0,B,True,Gen1
13542,958155679.0,SALLIE,763377021.0,443353346.0,C,False,Gen1
13543,180146764.0,SALLIE,763377021.0,767163035.0,A,False,Gen1
13544,381659328.0,SALLIE,763377021.0,30363405.0,C,False,Gen1
13545,738274192.0,SALLIE,763377021.0,823242036.0,C,False,Gen1
13546,861622226.0,SALLIE,763377021.0,34072451.0,B,True,Gen1
13547,79071172.0,SALLIE,763377021.0,890606190.0,B,True,Gen1
13548,527712311.0,SALLIE,763377021.0,857956630.0,A,False,Gen1
13549,808907303.0,SALLIE,763377021.0,197873604.0,B,True,Gen1
13550,232189166.0,SALLIE,763377021.0,849068796.0,B,True,Gen1
13551,767428989.0,SALLIE,763377021.0,823242036.0,B,True,Gen1
13552,183718673.0,SALLIE,763377021.0,14586865.0,C,False,Gen1
13553,986619087.0,SALLIE,763377021.0,171198057.0,A,False,Gen1
13554,74721668.0,SALLIE,763377021.0,171198057.0,B,True,Gen1
13555,969621039.0,SALLIE,763377021.0,34072451.0,A,False,Gen1
13556,196125448.0,SALLIE,763377021.0,933690821.0,B,True,Gen1
13557,948007733.0,SALLIE,763377021.0,854600776.0,C,False,Gen1
13558,240237135.0,SALLIE,763377021.0,775121405.0,A,False,Gen1
13559,31500611.0,SALLIE,763377021.0,120625354.0,A,False,Gen1
13560,755110352.0,SALLIE,763377021.0,628855526.0,C,False,Gen1
13561,512667848.0,SALLIE,763377021.0,849068796.0,C,False,Gen1
13562,705957432.0,SALLIE,763377021.0,618028080.0,B,True,Gen1
13563,472501286.0,SALLIE,763377021.0,119329546.0,A,False,Gen1
13564,415750082.0,SALLIE,763377021.0,553394192.0,C,False,Gen1
13565,429528293.0,SALLIE,763377021.0,854600776.0,C,False,Gen1
13566,916640616.0,SALLIE,763377021.0,762431730.0,A,False,Gen1
13567,682121612.0,SALLIE,763377021.0,773595312.0,A,False,Gen1
13568,413235724.0,SALLIE,763377021.0,409300483.0,C,False,Gen1
13569,802769200.0,SALLIE,763377021.0,542838249.0,C,False,Gen1
13570,449459584.0,SALLIE,763377021.0,550261202.0,C,False,Gen1
13571,695509441.0,SALLIE,763377021.0,197873604.0,B,True,Gen1
13572,55046475.0,SALLIE,763377021.0,197873604.0,C,False,Gen1
13573,974647488.0,SALLIE,763377021.0,967323615.0,B,True,Gen1
13574,314096657.0,SALLIE,763377021.0,521167154.0,B,True,Gen1
13575,234798717.0,SALLIE,763377021.0,542838249.0,C,False,Gen1
13576,523808111.0,SALLIE,763377021.0,690515072.0,C,False,Gen1
13577,587985367.0,SALLIE,763377021.0,650882381.0,C,False,Gen1
13578,462900883.0,SALLIE,763377021.0,775121405.0,A,False,Gen1
13579,131572111.0,SALLIE,763377021.0,797726697.0,C,False,Gen1
13580,284582914.0,SALLIE,763377021.0,197873604.0,A,False,Gen1
13581,650752941.0,SALLIE,763377021.0,797726697.0,C,False,Gen1
13582,934303973.0,SALLIE,763377021.0,849068796.0,B,True,Gen1
13583,82663244.0,SALLIE,763377021.0,870351723.0,A,False,Gen1
13584,470236809.0,SALLIE,763377021.0,866881069.0,A,False,Gen1
13585,300468304.0,SALLIE,763377021.0,797726697.0,C,False,Gen1
13586,252146142.0,SALLIE,763377021.0,849068796.0,A,False,Gen1
13587,79333761.0,SALLIE,763377021.0,518692123.0,A,False,Gen1
13588,356774891.0,SALLIE,763377021.0,879147425.0,B,True,Gen1
13589,845772399.0,SALLIE,763377021.0,767163035.0,B,True,Gen1
13590,2444009.0,SALLIE,763377021.0,443353346.0,B,True,Gen1
13591,395150946.0,SALLIE,763377021.0,334058719.0,B,True,Gen1
13592,207501237.0,SALLIE,763377021.0,518692123.0,A,False,Gen1
13593,997576122.0,SALLIE,763377021.0,518692123.0,A,False,Gen1
13594,692327866.0,SALLIE,763377021.0,866881069.0,A,False,Gen1
13595,205138005.0,SALLIE,763377021.0,102634120.0,A,False,Gen1
13596,426793902.0,SALLIE,763377021.0,120625354.0,C,False,Gen1
13597,980973591.0,SALLIE,763377021.0,870351723.0,A,False,Gen1
13598,670194233.0,SALLIE,763377021.0,955524027.0,A,False,Gen1
13599,470402322.0,SALLIE,763377021.0,509012901.0,A,False,Gen1
13600,271647456.0,SALLIE,763377021.0,955524027.0,B,True,Gen1
13601,347297726.0,SALLIE,763377021.0,690515072.0,A,False,Gen1
13602,471248807.0,SALLIE,763377021.0,542838249.0,B,True,Gen1
13603,535809628.0,SALLIE,763377021.0,171198057.0,B,True,Gen1
13604,484294183.0,SALLIE,763377021.0,120625354.0,C,False,Gen1
13605,388478503.0,SALLIE,763377021.0,767163035.0,A,False,Gen1
13606,549213571.0,SALLIE,763377021.0,857956630.0,A,False,Gen1
13607,938228185.0,SALLIE,763377021.0,34072451.0,B,True,Gen1
13608,866178144.0,SALLIE,763377021.0,280225309.0,A,False,Gen1
13609,78630159.0,SALLIE,763377021.0,443353346.0,B,True,Gen1
13610,241669668.0,SALLIE,763377021.0,200097845.0,C,False,Gen1
13611,114285652.0,SALLIE,763377021.0,200097845.0,C,False,Gen1
13612,534104715.0,SALLIE,763377021.0,314063231.0,A,False,Gen1
13613,439959209.0,SALLIE,763377021.0,542838249.0,A,False,Gen1
13614,741755718.0,SALLIE,763377021.0,70708035.0,B,True,Gen1
13615,122942583.0,SALLIE,763377021.0,102634120.0,B,True,Gen1
13616,912410177.0,SALLIE,763377021.0,457028849.0,C,False,Gen1
13617,905026458.0,SALLIE,763377021.0,287055622.0,B,True,Gen1
13618,938025056.0,SALLIE,763377021.0,550261202.0,B,True,Gen1
13619,920463967.0,SALLIE,763377021.0,473017162.0,C,False,Gen1
13620,89665774.0,SALLIE,763377021.0,443353346.0,A,False,Gen1
13621,938484659.0,SALLIE,763377021.0,890606190.0,A,False,Gen1
13622,126859568.0,SALLIE,763377021.0,472295211.0,B,True,Gen1
13623,2302373.0,SALLIE,763377021.0,767163035.0,A,False,Gen1
13624,690104443.0,SALLIE,763377021.0,650882381.0,C,False,Gen1
13625,238197472.0,SALLIE,763377021.0,600554862.0,A,False,Gen1
13626,899370199.0,SALLIE,763377021.0,102634120.0,B,True,Gen1
13627,616231583.0,SALLIE,763377021.0,866881069.0,B,True,Gen1
13628,161454746.0,SALLIE,763377021.0,800981516.0,B,True,Gen1
13629,509309722.0,SALLIE,763377021.0,690515072.0,A,False,Gen1
13630,942867355.0,SALLIE,763377021.0,280225309.0,B,True,Gen1
13631,812408082.0,SALLIE,763377021.0,197873604.0,A,False,Gen1
13632,608919767.0,SALLIE,763377021.0,473017162.0,C,False,Gen1
13633,735605673.0,SALLIE,763377021.0,216432846.0,B,True,Gen1
13634,989939837.0,SALLIE,763377021.0,763066813.0,C,False,Gen1
13635,909377378.0,SALLIE,763377021.0,171198057.0,C,False,Gen1
