,Name,Favorite_Song,C_ID_t,E_ID_t,Mother,PH_ID_Chicken,PR_ID_Chicken,PH_Name_t,PH_ID_Egg,PR_ID_Egg,I_LOC,NW,Parent_Gen,Father,C_ID_Father,Generation,E_ID_Father,PH_Name_Father,PH_ID,PR_ID,NameCMM,GrandMother,C_IDCMM,E_IDCMM,GrandFather,C_ID_Maternal_Father,E_ID_Maternal_Father,E_IDCM,Mother_I_LOC,E_ID_FatherIL,Father_I_LOC,E_ID,GrandMother_I_LOC,GrandFather_I_LOC,Name_y,Cousin
490,Arturo,We're an American Band,612780166.0,612780166.0,RUBIE,733533272.0,628855526.0,RUBIE,733533272.0,628855526.0,C,False,Gen1,Tristin,628855526,Gen1,628855526,Barb,397591248,800981516,RUBIE,Mary,733533272,733533272,Ralph,800981516,,733533272,B,628855526,B,733533272,B,B,Arturo,CATHY
491,Alden,Red Red Wine,174078168.0,174078168.0,RUBIE,733533272.0,628855526.0,RUBIE,733533272.0,628855526.0,C,False,Gen1,Tristin,628855526,Gen1,628855526,Barb,397591248,800981516,RUBIE,Mary,733533272,733533272,Ralph,800981516,,733533272,B,628855526,B,733533272,B,B,Alden,Emanuel
492,DEMETRA,Smuggler's Blues,296174070.0,296174070.0,RUBIE,733533272.0,536339090.0,RUBIE,733533272.0,536339090.0,B,True,Gen1,Glenn,536339090,Gen1,536339090,Barb,397591248,800981516,RUBIE,Mary,733533272,733533272,Ralph,800981516,,733533272,B,536339090,C,733533272,B,B,DEMETRA,LINNEA
493,Cruz,Venus and Mars/Rock Show,893154031.0,893154031.0,RUBIE,733533272.0,763066813.0,RUBIE,733533272.0,763066813.0,C,False,Gen1,Javon,763066813,Gen1,763066813,Liz,630559425,800981516,RUBIE,Mary,733533272,733533272,Ralph,800981516,,733533272,B,763066813,A,733533272,B,B,Cruz,Salvatore
494,JENNIFER,Bad Case Of Lovin' You,445078650.0,445078650.0,RUBIE,733533272.0,775121405.0,RUBIE,733533272.0,775121405.0,B,True,Gen1,Steven,775121405,Gen1,775121405,Liz,630559425,800981516,RUBIE,Mary,733533272,733533272,Ralph,800981516,,733533272,B,775121405,A,733533272,B,B,JENNIFER,Jesus
495,HENRY,Walking On The Moon,350607604.0,350607604.0,RUBIE,733533272.0,120625354.0,RUBIE,733533272.0,120625354.0,A,False,Gen1,Zachery,120625354,Gen1,120625354,Barb,397591248,800981516,RUBIE,Mary,733533272,733533272,Ralph,800981516,,733533272,B,120625354,C,733533272,B,B,HENRY,Dewayne
496,Judah,Angel,915872504.0,915872504.0,RUBIE,733533272.0,955524027.0,RUBIE,733533272.0,955524027.0,C,False,Gen1,Tommy,955524027,Gen1,955524027,Mary,225766667,800981516,RUBIE,Mary,733533272,733533272,Ralph,800981516,,733533272,B,955524027,B,733533272,B,B,Judah,CICELY
497,Luca,The First Cut Is The Deepest,170459717.0,170459717.0,MARYAM,683759644.0,773595312.0,MARYAM,683759644.0,773595312.0,A,False,Gen1,Easton,773595312,Gen1,773595312,Barb,397591248,800981516,MARYAM,Pat,683759644,683759644,Ralph,800981516,,683759644,A,773595312,B,683759644,A,A,Luca,Branson
498,KATRINA,Takin' It To The Streets,435547234.0,435547234.0,MARYAM,683759644.0,854600776.0,MARYAM,683759644.0,854600776.0,B,True,Gen1,Levi,854600776,Gen1,854600776,Pat,631311759,800981516,MARYAM,Pat,683759644,683759644,Ralph,800981516,,683759644,A,854600776,B,683759644,A,A,KATRINA,Nigel
499,Adrian,I'm Down,486528189.0,486528189.0,MARYAM,683759644.0,600554862.0,MARYAM,683759644.0,600554862.0,B,True,Gen1,Reid,600554862,Gen1,600554862,Liz,630559425,800981516,MARYAM,Pat,683759644,683759644,Ralph,800981516,,683759644,A,600554862,C,683759644,A,A,Adrian,Augustus
500,Davon,Burn,613370017.0,613370017.0,MARYAM,683759644.0,762431730.0,MARYAM,683759644.0,762431730.0,B,True,Gen1,Kamron,762431730,Gen1,762431730,Liz,630559425,800981516,MARYAM,Pat,683759644,683759644,Ralph,800981516,,683759644,A,762431730,A,683759644,A,A,Davon,Davon
501,USHA,Green Onions,687577697.0,687577697.0,MARYAM,683759644.0,280225309.0,MARYAM,683759644.0,280225309.0,A,False,Gen1,Heriberto,280225309,Gen1,280225309,Mary,225766667,800981516,MARYAM,Pat,683759644,683759644,Ralph,800981516,,683759644,A,280225309,A,683759644,A,A,USHA,ANN
502,RONALD,Lady Madonna,79902212.0,79902212.0,MARYAM,683759644.0,334058719.0,MARYAM,683759644.0,334058719.0,A,False,Gen1,Marques,334058719,Gen1,334058719,Pat,631311759,800981516,MARYAM,Pat,683759644,683759644,Ralph,800981516,,683759644,A,334058719,B,683759644,A,A,RONALD,KASSANDRA
503,THORA,Bullet With Butterfly Wings,853158999.0,853158999.0,MARYAM,683759644.0,823242036.0,MARYAM,683759644.0,823242036.0,A,False,Gen1,Warren,823242036,Gen1,823242036,Liz,630559425,800981516,MARYAM,Pat,683759644,683759644,Ralph,800981516,,683759644,A,823242036,A,683759644,A,A,THORA,Stefan
504,Tyree,Fortune Teller,55919782.0,55919782.0,MARYAM,683759644.0,542838249.0,MARYAM,683759644.0,542838249.0,A,False,Gen1,Vincenzo,542838249,Gen1,542838249,Mary,225766667,800981516,MARYAM,Pat,683759644,683759644,Ralph,800981516,,683759644,A,542838249,A,683759644,A,A,Tyree,BEVERLEE
505,MINERVA,Freeze-frame,564424963.0,564424963.0,MARYAM,683759644.0,472295211.0,MARYAM,683759644.0,472295211.0,B,True,Gen1,Roy,472295211,Gen1,472295211,Barb,397591248,800981516,MARYAM,Pat,683759644,683759644,Ralph,800981516,,683759644,A,472295211,A,683759644,A,A,MINERVA,LAQUITA
506,Mitchell,Where Have All the Good Times Gone!,898011103.0,898011103.0,MARYAM,683759644.0,518692123.0,MARYAM,683759644.0,518692123.0,B,True,Gen1,Kane,518692123,Gen1,518692123,Barb,397591248,800981516,MARYAM,Pat,683759644,683759644,Ralph,800981516,,683759644,A,518692123,A,683759644,A,A,Mitchell,JACQUILINE
507,KEMBERLY,Tusk,961285361.0,961285361.0,MARYAM,683759644.0,933690821.0,MARYAM,683759644.0,933690821.0,B,True,Gen1,Jaylin,933690821,Gen1,933690821,Mary,225766667,800981516,MARYAM,Pat,683759644,683759644,Ralph,800981516,,683759644,A,933690821,B,683759644,A,A,KEMBERLY,BEVERLEE
508,Gilberto,THE SONG IS OVER,373066595.0,373066595.0,MARYAM,683759644.0,70708035.0,MARYAM,683759644.0,70708035.0,B,True,Gen1,Zechariah,70708035,Gen1,70708035,Mary,225766667,800981516,MARYAM,Pat,683759644,683759644,Ralph,800981516,,683759644,A,70708035,A,683759644,A,A,Gilberto,Garrison
509,JENNINE,Come Together,613241995.0,613241995.0,MARYAM,683759644.0,955524027.0,MARYAM,683759644.0,955524027.0,C,False,Gen1,Tommy,955524027,Gen1,955524027,Mary,225766667,800981516,MARYAM,Pat,683759644,683759644,Ralph,800981516,,683759644,A,955524027,B,683759644,A,A,JENNINE,CHELSEA
510,SHAUNDA,Let Me Take You Home Tonight,232176968.0,232176968.0,AURA,204608118.0,773595312.0,AURA,204608118.0,773595312.0,A,False,Gen1,Easton,773595312,Gen1,773595312,Barb,397591248,800981516,AURA,Mary,204608118,204608118,Ralph,800981516,,204608118,C,773595312,B,204608118,C,C,SHAUNDA,Alvaro
511,Manuel,Used To Bad News,67622538.0,67622538.0,AURA,204608118.0,14586865.0,AURA,204608118.0,14586865.0,B,True,Gen1,Ethan,14586865,Gen1,14586865,Barb,397591248,800981516,AURA,Mary,204608118,204608118,Ralph,800981516,,204608118,C,14586865,B,204608118,C,C,Manuel,Clifton
512,LENNIE,Art For Arts Sake,68491136.0,68491136.0,AURA,204608118.0,521167154.0,AURA,204608118.0,521167154.0,B,True,Gen1,Tobias,521167154,Gen1,521167154,Mary,225766667,800981516,AURA,Mary,204608118,204608118,Ralph,800981516,,204608118,C,521167154,C,204608118,C,C,LENNIE,Cruz
513,ROSIO,Into The Fire,227575834.0,227575834.0,AURA,204608118.0,167740021.0,AURA,204608118.0,167740021.0,A,False,Gen1,Kameron,167740021,Gen1,167740021,Mary,225766667,800981516,AURA,Mary,204608118,204608118,Ralph,800981516,,204608118,C,167740021,A,204608118,C,C,ROSIO,Josiah
514,Darryl,Waiting on a Friend,722371196.0,722371196.0,AURA,204608118.0,762431730.0,AURA,204608118.0,762431730.0,B,True,Gen1,Kamron,762431730,Gen1,762431730,Liz,630559425,800981516,AURA,Mary,204608118,204608118,Ralph,800981516,,204608118,C,762431730,A,204608118,C,C,Darryl,Jason
515,NOELIA,Jessica,497624436.0,497624436.0,AURA,204608118.0,409300483.0,AURA,204608118.0,409300483.0,C,False,Gen1,Kellen,409300483,Gen1,409300483,Pat,631311759,800981516,AURA,Mary,204608118,204608118,Ralph,800981516,,204608118,C,409300483,A,204608118,C,C,NOELIA,Keshawn
516,Aric,Arrested For Driving While Blind,224207383.0,224207383.0,AURA,204608118.0,334058719.0,AURA,204608118.0,334058719.0,B,True,Gen1,Marques,334058719,Gen1,334058719,Pat,631311759,800981516,AURA,Mary,204608118,204608118,Ralph,800981516,,204608118,C,334058719,B,204608118,C,C,Aric,Liam
517,KRISTAN,Blinded By the Light,554201133.0,554201133.0,AURA,204608118.0,553394192.0,AURA,204608118.0,553394192.0,B,True,Gen1,Dashawn,553394192,Gen1,553394192,Pat,631311759,800981516,AURA,Mary,204608118,204608118,Ralph,800981516,,204608118,C,553394192,A,204608118,C,C,KRISTAN,Dominik
518,Chris,Owner of a Lonely Heart,769056232.0,769056232.0,AURA,204608118.0,690515072.0,AURA,204608118.0,690515072.0,B,True,Gen1,Draven,690515072,Gen1,690515072,Pat,631311759,800981516,AURA,Mary,204608118,204608118,Ralph,800981516,,204608118,C,690515072,A,204608118,C,C,Chris,LEONORA
519,JOANNA,(I Just) Died in Your Arms,960694841.0,960694841.0,AURA,204608118.0,628855526.0,AURA,204608118.0,628855526.0,C,False,Gen1,Tristin,628855526,Gen1,628855526,Barb,397591248,800981516,AURA,Mary,204608118,204608118,Ralph,800981516,,204608118,C,628855526,B,204608118,C,C,JOANNA,AYESHA
520,MAISIE,Clampdown,33584998.0,33584998.0,AURA,204608118.0,879147425.0,AURA,204608118.0,879147425.0,C,False,Gen1,Landon,879147425,Gen1,879147425,Liz,630559425,800981516,AURA,Mary,204608118,204608118,Ralph,800981516,,204608118,C,879147425,A,204608118,C,C,MAISIE,Gabriel
521,MELANY,Fantasy,686491099.0,686491099.0,AURA,204608118.0,200097845.0,AURA,204608118.0,200097845.0,B,True,Gen1,Ralph,200097845,Gen1,200097845,Pat,631311759,800981516,AURA,Mary,204608118,204608118,Ralph,800981516,,204608118,C,200097845,C,204608118,C,C,MELANY,LYLA
522,Jesus,With Or Without You,754508160.0,754508160.0,AURA,204608118.0,200097845.0,AURA,204608118.0,200097845.0,A,False,Gen1,Ralph,200097845,Gen1,200097845,Pat,631311759,800981516,AURA,Mary,204608118,204608118,Ralph,800981516,,204608118,C,200097845,C,204608118,C,C,Jesus,Johnathon
523,Infant,We Will Rock You/We Are The Champions,327109759.0,327109759.0,AURA,204608118.0,200097845.0,AURA,204608118.0,200097845.0,A,False,Gen1,Ralph,200097845,Gen1,200097845,Pat,631311759,800981516,AURA,Mary,204608118,204608118,Ralph,800981516,,204608118,C,200097845,C,204608118,C,C,Infant,CICELY
524,CICELY,Freeway Jam,598631279.0,598631279.0,AURA,204608118.0,789856705.0,AURA,204608118.0,789856705.0,B,True,Gen1,Gaige,789856705,Gen1,789856705,Barb,397591248,800981516,AURA,Mary,204608118,204608118,Ralph,800981516,,204608118,C,789856705,C,204608118,C,C,CICELY,Kareem
525,ROBBIN,The Trooper,682489111.0,682489111.0,AURA,204608118.0,120625354.0,AURA,204608118.0,120625354.0,C,False,Gen1,Zachery,120625354,Gen1,120625354,Barb,397591248,800981516,AURA,Mary,204608118,204608118,Ralph,800981516,,204608118,C,120625354,C,204608118,C,C,ROBBIN,Ronnie
526,DARLA,New Sensation,187184723.0,187184723.0,AURA,204608118.0,955524027.0,AURA,204608118.0,955524027.0,B,True,Gen1,Tommy,955524027,Gen1,955524027,Mary,225766667,800981516,AURA,Mary,204608118,204608118,Ralph,800981516,,204608118,C,955524027,B,204608118,C,C,DARLA,MAGDALEN
527,ELSE,Strike up the Band,859645979.0,859645979.0,OCTAVIA,170093498.0,773595312.0,OCTAVIA,170093498.0,773595312.0,C,False,Gen1,Easton,773595312,Gen1,773595312,Barb,397591248,800981516,OCTAVIA,Pat,170093498,170093498,Ralph,800981516,,170093498,C,773595312,B,170093498,C,C,ELSE,VENETTA
528,PROVIDENCIA,Hey Jude (Live),323606138.0,323606138.0,OCTAVIA,170093498.0,141566545.0,OCTAVIA,170093498.0,141566545.0,A,False,Gen1,Billy,141566545,Gen1,141566545,Barb,397591248,800981516,OCTAVIA,Pat,170093498,170093498,Ralph,800981516,,170093498,C,141566545,B,170093498,C,C,PROVIDENCIA,MAIRE
529,VENETTA,Jackie Wilson Said,872809777.0,872809777.0,OCTAVIA,170093498.0,141566545.0,OCTAVIA,170093498.0,141566545.0,C,False,Gen1,Billy,141566545,Gen1,141566545,Barb,397591248,800981516,OCTAVIA,Pat,170093498,170093498,Ralph,800981516,,170093498,C,141566545,B,170093498,C,C,VENETTA,ETHYL
530,Andreas,I Love Rock 'n Roll,958776630.0,958776630.0,OCTAVIA,170093498.0,102634120.0,OCTAVIA,170093498.0,102634120.0,C,False,Gen1,Bernard,102634120,Gen1,102634120,Pat,631311759,800981516,OCTAVIA,Pat,170093498,170093498,Ralph,800981516,,170093498,C,102634120,A,170093498,C,C,Andreas,Genaro
531,LOVE,Shout at the Devil,844009143.0,844009143.0,OCTAVIA,170093498.0,521167154.0,OCTAVIA,170093498.0,521167154.0,A,False,Gen1,Tobias,521167154,Gen1,521167154,Mary,225766667,800981516,OCTAVIA,Pat,170093498,170093498,Ralph,800981516,,170093498,C,521167154,C,170093498,C,C,LOVE,Kaden
532,MALORIE,Good Riddance (Time Of Your Life),780070639.0,780070639.0,OCTAVIA,170093498.0,762431730.0,OCTAVIA,170093498.0,762431730.0,B,True,Gen1,Kamron,762431730,Gen1,762431730,Liz,630559425,800981516,OCTAVIA,Pat,170093498,170093498,Ralph,800981516,,170093498,C,762431730,A,170093498,C,C,MALORIE,Kenyon
533,SARA,Communication Breakdown,446009684.0,446009684.0,OCTAVIA,170093498.0,409300483.0,OCTAVIA,170093498.0,409300483.0,B,True,Gen1,Kellen,409300483,Gen1,409300483,Pat,631311759,800981516,OCTAVIA,Pat,170093498,170093498,Ralph,800981516,,170093498,C,409300483,A,170093498,C,C,SARA,PHYLICIA
534,Marvin,Lady Picture Show,151727876.0,151727876.0,OCTAVIA,170093498.0,334058719.0,OCTAVIA,170093498.0,334058719.0,A,False,Gen1,Marques,334058719,Gen1,334058719,Pat,631311759,800981516,OCTAVIA,Pat,170093498,170093498,Ralph,800981516,,170093498,C,334058719,B,170093498,C,C,Marvin,PRECIOUS
535,ANGELINA,In Bloom,773505951.0,773505951.0,OCTAVIA,170093498.0,618028080.0,OCTAVIA,170093498.0,618028080.0,B,True,Gen1,Howard,618028080,Gen1,618028080,Pat,631311759,800981516,OCTAVIA,Pat,170093498,170093498,Ralph,800981516,,170093498,C,618028080,B,170093498,C,C,ANGELINA,KIMBERLEE
536,CHELSEA,Old Man,837690410.0,837690410.0,OCTAVIA,170093498.0,542838249.0,OCTAVIA,170093498.0,542838249.0,C,False,Gen1,Vincenzo,542838249,Gen1,542838249,Mary,225766667,800981516,OCTAVIA,Pat,170093498,170093498,Ralph,800981516,,170093498,C,542838249,A,170093498,C,C,CHELSEA,GENOVEVA
537,LYN,Signs,393757531.0,393757531.0,OCTAVIA,170093498.0,472295211.0,OCTAVIA,170093498.0,472295211.0,B,True,Gen1,Roy,472295211,Gen1,472295211,Barb,397591248,800981516,OCTAVIA,Pat,170093498,170093498,Ralph,800981516,,170093498,C,472295211,A,170093498,C,C,LYN,KATHERYN
538,KIMBERLEE,Gypsy,962704103.0,962704103.0,OCTAVIA,170093498.0,457028849.0,OCTAVIA,170093498.0,457028849.0,A,False,Gen1,Deonte,457028849,Gen1,457028849,Pat,631311759,800981516,OCTAVIA,Pat,170093498,170093498,Ralph,800981516,,170093498,C,457028849,A,170093498,C,C,KIMBERLEE,Augustus
539,NERISSA,World Turning,247066128.0,247066128.0,OCTAVIA,170093498.0,314063231.0,OCTAVIA,170093498.0,314063231.0,B,True,Gen1,Sawyer,314063231,Gen1,314063231,Mary,225766667,800981516,OCTAVIA,Pat,170093498,170093498,Ralph,800981516,,170093498,C,314063231,C,170093498,C,C,NERISSA,Barrett
540,ETHYL,Superstition [Live],305007909.0,305007909.0,OCTAVIA,170093498.0,536339090.0,OCTAVIA,170093498.0,536339090.0,A,False,Gen1,Glenn,536339090,Gen1,536339090,Barb,397591248,800981516,OCTAVIA,Pat,170093498,170093498,Ralph,800981516,,170093498,C,536339090,C,170093498,C,C,ETHYL,SHIRL
541,Kayden,She's The One,44390138.0,44390138.0,OCTAVIA,170093498.0,879147425.0,OCTAVIA,170093498.0,879147425.0,C,False,Gen1,Landon,879147425,Gen1,879147425,Liz,630559425,800981516,OCTAVIA,Pat,170093498,170093498,Ralph,800981516,,170093498,C,879147425,A,170093498,C,C,Kayden,Israel
542,Sammy,We Can Work It Out,686319264.0,686319264.0,OCTAVIA,170093498.0,879147425.0,OCTAVIA,170093498.0,879147425.0,A,False,Gen1,Landon,879147425,Gen1,879147425,Liz,630559425,800981516,OCTAVIA,Pat,170093498,170093498,Ralph,800981516,,170093498,C,879147425,A,170093498,C,C,Sammy,CAROLINA
543,KATHERYN,In the Evening,344711171.0,344711171.0,OCTAVIA,170093498.0,30363405.0,OCTAVIA,170093498.0,30363405.0,A,False,Gen1,Allan,30363405,Gen1,30363405,Pat,631311759,800981516,OCTAVIA,Pat,170093498,170093498,Ralph,800981516,,170093498,C,30363405,C,170093498,C,C,KATHERYN,Isai
544,Jeremiah,The Rover,457461828.0,457461828.0,OCTAVIA,170093498.0,30363405.0,OCTAVIA,170093498.0,30363405.0,B,True,Gen1,Allan,30363405,Gen1,30363405,Pat,631311759,800981516,OCTAVIA,Pat,170093498,170093498,Ralph,800981516,,170093498,C,30363405,C,170093498,C,C,Jeremiah,RICKIE
545,CASSY,Powderfinger,879794206.0,879794206.0,OCTAVIA,170093498.0,650882381.0,OCTAVIA,170093498.0,650882381.0,B,True,Gen1,Karson,650882381,Gen1,650882381,Barb,397591248,800981516,OCTAVIA,Pat,170093498,170093498,Ralph,800981516,,170093498,C,650882381,A,170093498,C,C,CASSY,GENOVEVA
546,EMILY,My Town,597462795.0,597462795.0,OCTAVIA,170093498.0,650882381.0,OCTAVIA,170093498.0,650882381.0,A,False,Gen1,Karson,650882381,Gen1,650882381,Barb,397591248,800981516,OCTAVIA,Pat,170093498,170093498,Ralph,800981516,,170093498,C,650882381,A,170093498,C,C,EMILY,GIA
547,Matthew,Synchronicity II,76988156.0,76988156.0,OCTAVIA,170093498.0,650882381.0,OCTAVIA,170093498.0,650882381.0,A,False,Gen1,Karson,650882381,Gen1,650882381,Barb,397591248,800981516,OCTAVIA,Pat,170093498,170093498,Ralph,800981516,,170093498,C,650882381,A,170093498,C,C,Matthew,Kayden
548,Turner,Funeral for a Friend (Love Lies Bleeding),237059804.0,237059804.0,BRANDON,462413816.0,773595312.0,BRANDON,462413816.0,773595312.0,C,False,Gen1,Easton,773595312,Gen1,773595312,Barb,397591248,800981516,BRANDON,Pat,462413816,462413816,Ralph,800981516,,462413816,C,773595312,B,462413816,C,C,Turner,Gregory
549,Alonzo,Another Day,512961027.0,512961027.0,BRANDON,462413816.0,854600776.0,BRANDON,462413816.0,854600776.0,B,True,Gen1,Levi,854600776,Gen1,854600776,Pat,631311759,800981516,BRANDON,Pat,462413816,462413816,Ralph,800981516,,462413816,C,854600776,B,462413816,C,C,Alonzo,CAROLA
550,KERSTIN,Funk #49,110490350.0,110490350.0,BRANDON,462413816.0,509012901.0,BRANDON,462413816.0,509012901.0,B,True,Gen1,Jeremiah,509012901,Gen1,509012901,Pat,631311759,800981516,BRANDON,Pat,462413816,462413816,Ralph,800981516,,462413816,C,509012901,A,462413816,C,C,KERSTIN,SIRENA
551,PHYLICIA,Heartbreaker,572959221.0,572959221.0,BRANDON,462413816.0,509012901.0,BRANDON,462413816.0,509012901.0,A,False,Gen1,Jeremiah,509012901,Gen1,509012901,Pat,631311759,800981516,BRANDON,Pat,462413816,462413816,Ralph,800981516,,462413816,C,509012901,A,462413816,C,C,PHYLICIA,RICKIE
552,Rolando,The Dogs Of War,836565066.0,836565066.0,BRANDON,462413816.0,870351723.0,BRANDON,462413816.0,870351723.0,B,True,Gen1,Lincoln,870351723,Gen1,870351723,Pat,631311759,800981516,BRANDON,Pat,462413816,462413816,Ralph,800981516,,462413816,C,870351723,A,462413816,C,C,Rolando,KEMBERLY
553,Jaden,I Can't Tell You Why,925379945.0,925379945.0,BRANDON,462413816.0,521167154.0,BRANDON,462413816.0,521167154.0,C,False,Gen1,Tobias,521167154,Gen1,521167154,Mary,225766667,800981516,BRANDON,Pat,462413816,462413816,Ralph,800981516,,462413816,C,521167154,C,462413816,C,C,Jaden,JULIA
554,CAROL,Hold Your Head Up,125653501.0,125653501.0,BRANDON,462413816.0,171198057.0,BRANDON,462413816.0,171198057.0,C,False,Gen1,Simeon,171198057,Gen1,171198057,Liz,630559425,800981516,BRANDON,Pat,462413816,462413816,Ralph,800981516,,462413816,C,171198057,B,462413816,C,C,CAROL,CHRISTENA
555,FANNY,Piece of Your Action,622442413.0,622442413.0,BRANDON,462413816.0,762431730.0,BRANDON,462413816.0,762431730.0,B,True,Gen1,Kamron,762431730,Gen1,762431730,Liz,630559425,800981516,BRANDON,Pat,462413816,462413816,Ralph,800981516,,462413816,C,762431730,A,462413816,C,C,FANNY,EDDA
556,Ezequiel,Gimme Shelter,817645573.0,817645573.0,BRANDON,462413816.0,409300483.0,BRANDON,462413816.0,409300483.0,C,False,Gen1,Kellen,409300483,Gen1,409300483,Pat,631311759,800981516,BRANDON,Pat,462413816,462413816,Ralph,800981516,,462413816,C,409300483,A,462413816,C,C,Ezequiel,LAVERA
557,GERALDINE,Free Bird,770004676.0,770004676.0,BRANDON,462413816.0,280225309.0,BRANDON,462413816.0,280225309.0,B,True,Gen1,Heriberto,280225309,Gen1,280225309,Mary,225766667,800981516,BRANDON,Pat,462413816,462413816,Ralph,800981516,,462413816,C,280225309,A,462413816,C,C,GERALDINE,CAMERON
558,Zackery,867-5309 / Jenny,99826524.0,99826524.0,BRANDON,462413816.0,334058719.0,BRANDON,462413816.0,334058719.0,C,False,Gen1,Marques,334058719,Gen1,334058719,Pat,631311759,800981516,BRANDON,Pat,462413816,462413816,Ralph,800981516,,462413816,C,334058719,B,462413816,C,C,Zackery,Davon
559,STEFANY,Takin' Care Of Business,894747063.0,894747063.0,BRANDON,462413816.0,618028080.0,BRANDON,462413816.0,618028080.0,A,False,Gen1,Howard,618028080,Gen1,618028080,Pat,631311759,800981516,BRANDON,Pat,462413816,462413816,Ralph,800981516,,462413816,C,618028080,B,462413816,C,C,STEFANY,BEVERLEE
560,Gavin,With a Little Help From My Friends,709144440.0,709144440.0,BRANDON,462413816.0,542838249.0,BRANDON,462413816.0,542838249.0,C,False,Gen1,Vincenzo,542838249,Gen1,542838249,Mary,225766667,800981516,BRANDON,Pat,462413816,462413816,Ralph,800981516,,462413816,C,542838249,A,462413816,C,C,Gavin,LEANA
561,ANN,Live and Let Die,966406004.0,966406004.0,BRANDON,462413816.0,472295211.0,BRANDON,462413816.0,472295211.0,B,True,Gen1,Roy,472295211,Gen1,472295211,Barb,397591248,800981516,BRANDON,Pat,462413816,462413816,Ralph,800981516,,462413816,C,472295211,A,462413816,C,C,ANN,Turner
562,TERESE,Since You're Gone,248209690.0,248209690.0,BRANDON,462413816.0,119329546.0,BRANDON,462413816.0,119329546.0,A,False,Gen1,Matthew,119329546,Gen1,119329546,Pat,631311759,800981516,BRANDON,Pat,462413816,462413816,Ralph,800981516,,462413816,C,119329546,A,462413816,C,C,TERESE,LAVERA
563,SHELLY,The Old Man Down The Road,625305332.0,625305332.0,BRANDON,462413816.0,443353346.0,BRANDON,462413816.0,443353346.0,B,True,Gen1,Samir,443353346,Gen1,443353346,Mary,225766667,800981516,BRANDON,Pat,462413816,462413816,Ralph,800981516,,462413816,C,443353346,A,462413816,C,C,SHELLY,VALERY
564,HOA,You Took The Words Right Out Of My Mouth,201842628.0,201842628.0,BRANDON,462413816.0,314063231.0,BRANDON,462413816.0,314063231.0,A,False,Gen1,Sawyer,314063231,Gen1,314063231,Mary,225766667,800981516,BRANDON,Pat,462413816,462413816,Ralph,800981516,,462413816,C,314063231,C,462413816,C,C,HOA,Demarco
565,YULANDA,No Easy Way Out,615066781.0,615066781.0,BRANDON,462413816.0,628855526.0,BRANDON,462413816.0,628855526.0,B,True,Gen1,Tristin,628855526,Gen1,628855526,Barb,397591248,800981516,BRANDON,Pat,462413816,462413816,Ralph,800981516,,462413816,C,628855526,B,462413816,C,C,YULANDA,Leon
566,PHUNG,Rio,667083019.0,667083019.0,BRANDON,462413816.0,550261202.0,BRANDON,462413816.0,550261202.0,B,True,Gen1,Garrison,550261202,Gen1,550261202,Mary,225766667,800981516,BRANDON,Pat,462413816,462413816,Ralph,800981516,,462413816,C,550261202,B,462413816,C,C,PHUNG,AURA
567,ROBBIN,Landslide,451902166.0,451902166.0,BRANDON,462413816.0,536339090.0,BRANDON,462413816.0,536339090.0,C,False,Gen1,Glenn,536339090,Gen1,536339090,Barb,397591248,800981516,BRANDON,Pat,462413816,462413816,Ralph,800981516,,462413816,C,536339090,C,462413816,C,C,ROBBIN,KARA
568,GLENDORA,Love Is Like Oxygen,909733354.0,909733354.0,BRANDON,462413816.0,879147425.0,BRANDON,462413816.0,879147425.0,C,False,Gen1,Landon,879147425,Gen1,879147425,Liz,630559425,800981516,BRANDON,Pat,462413816,462413816,Ralph,800981516,,462413816,C,879147425,A,462413816,C,C,GLENDORA,Malik
569,Kendrick,With A Little Help From My Friends,742930450.0,742930450.0,BRANDON,462413816.0,200097845.0,BRANDON,462413816.0,200097845.0,B,True,Gen1,Ralph,200097845,Gen1,200097845,Pat,631311759,800981516,BRANDON,Pat,462413816,462413816,Ralph,800981516,,462413816,C,200097845,C,462413816,C,C,Kendrick,Mario
570,Jamel,Rockstar,798995840.0,798995840.0,BRANDON,462413816.0,200097845.0,BRANDON,462413816.0,200097845.0,C,False,Gen1,Ralph,200097845,Gen1,200097845,Pat,631311759,800981516,BRANDON,Pat,462413816,462413816,Ralph,800981516,,462413816,C,200097845,C,462413816,C,C,Jamel,MALORIE
571,NEOMI,Jesus Is Just Alright,21836540.0,21836540.0,BRANDON,462413816.0,763066813.0,BRANDON,462413816.0,763066813.0,B,True,Gen1,Javon,763066813,Gen1,763066813,Liz,630559425,800981516,BRANDON,Pat,462413816,462413816,Ralph,800981516,,462413816,C,763066813,A,462413816,C,C,NEOMI,Demarco
572,GRAYCE,CAN'T GET IT OUT OF MY HEAD,99752647.0,99752647.0,BRANDON,462413816.0,216432846.0,BRANDON,462413816.0,216432846.0,C,False,Gen1,Miguel,216432846,Gen1,216432846,Liz,630559425,800981516,BRANDON,Pat,462413816,462413816,Ralph,800981516,,462413816,C,216432846,B,462413816,C,C,GRAYCE,Dangelo
573,Gregory,Hey Jude (Live),331091108.0,331091108.0,BRANDON,462413816.0,789856705.0,BRANDON,462413816.0,789856705.0,C,False,Gen1,Gaige,789856705,Gen1,789856705,Barb,397591248,800981516,BRANDON,Pat,462413816,462413816,Ralph,800981516,,462413816,C,789856705,C,462413816,C,C,Gregory,JENNINE
