,Name,Favorite_Song,C_ID_t,E_ID_t,Mother,PH_ID_Chicken,PR_ID_Chicken,PH_Name_t,PH_ID_Egg,PR_ID_Egg,I_LOC,NW,Parent_Gen,Father,C_ID_Father,Generation,E_ID_Father,PH_Name_Father,PH_ID,PR_ID,NameCMM,GrandMother,C_IDCMM,E_IDCMM,GrandFather,C_ID_Maternal_Father,E_ID_Maternal_Father,E_IDCM,Mother_I_LOC,E_ID_FatherIL,Father_I_LOC,E_ID,GrandMother_I_LOC,GrandFather_I_LOC,Name_y,Cousin
459,ANGELINE,Man On The Corner,890011934.0,890011934.0,CLARINE,824725538.0,171198057.0,CLARINE,824725538.0,171198057.0,C,False,Gen1,Simeon,171198057,Gen1,171198057,Liz,630559425,800981516,CLARINE,Liz,824725538,824725538,Ralph,800981516,,824725538,C,171198057,B,824725538,C,C,ANGELINE,ANTONINA
460,DANYELLE,ANYTIME AT ALL,639027410.0,639027410.0,CLARINE,824725538.0,933690821.0,CLARINE,824725538.0,933690821.0,B,True,Gen1,Jaylin,933690821,Gen1,933690821,Mary,225766667,800981516,CLARINE,Liz,824725538,824725538,Ralph,800981516,,824725538,C,933690821,B,824725538,C,C,DANYELLE,Aidan
461,Ray,Get Out of Denver,681227131.0,681227131.0,CLARINE,824725538.0,933690821.0,CLARINE,824725538.0,933690821.0,B,True,Gen1,Jaylin,933690821,Gen1,933690821,Mary,225766667,800981516,CLARINE,Liz,824725538,824725538,Ralph,800981516,,824725538,C,933690821,B,824725538,C,C,Ray,Dayne
462,Rickey,Burnin' for You,51593931.0,51593931.0,CLARINE,824725538.0,866881069.0,CLARINE,824725538.0,866881069.0,B,True,Gen1,Anderson,866881069,Gen1,866881069,Barb,397591248,800981516,CLARINE,Liz,824725538,824725538,Ralph,800981516,,824725538,C,866881069,B,824725538,C,C,Rickey,Jaydon
463,MODESTA,December,771771171.0,771771171.0,CLARINE,824725538.0,334058719.0,CLARINE,824725538.0,334058719.0,C,False,Gen1,Marques,334058719,Gen1,334058719,Pat,631311759,800981516,CLARINE,Liz,824725538,824725538,Ralph,800981516,,824725538,C,334058719,C,824725538,C,C,MODESTA,DEVORAH
464,Manuel,Shine On You Crazy Diamond,417664683.0,417664683.0,CLARINE,824725538.0,141566545.0,CLARINE,824725538.0,141566545.0,A,False,Gen1,Billy,141566545,Gen1,141566545,Barb,397591248,800981516,CLARINE,Liz,824725538,824725538,Ralph,800981516,,824725538,C,141566545,C,824725538,C,C,Manuel,BETHEL
465,Darryl,Pride And Joy,587043893.0,587043893.0,CLARINE,824725538.0,119329546.0,CLARINE,824725538.0,119329546.0,A,False,Gen1,Matthew,119329546,Gen1,119329546,Pat,631311759,800981516,CLARINE,Liz,824725538,824725538,Ralph,800981516,,824725538,C,119329546,B,824725538,C,C,Darryl,JAYME
466,DYAN,Drift Away,506065363.0,506065363.0,CLARINE,824725538.0,314063231.0,CLARINE,824725538.0,314063231.0,A,False,Gen1,Sawyer,314063231,Gen1,314063231,Mary,225766667,800981516,CLARINE,Liz,824725538,824725538,Ralph,800981516,,824725538,C,314063231,A,824725538,C,C,DYAN,JANEAN
467,MAUDIE,You Never Give Me Your Money,981673992.0,981673992.0,CLARINE,824725538.0,472295211.0,CLARINE,824725538.0,472295211.0,B,True,Gen1,Roy,472295211,Gen1,472295211,Barb,397591248,800981516,CLARINE,Liz,824725538,824725538,Ralph,800981516,,824725538,C,472295211,C,824725538,C,C,MAUDIE,Allan
468,LEANORA,Heaven's On Fire,270940475.0,270940475.0,CLARINE,824725538.0,472295211.0,CLARINE,824725538.0,472295211.0,B,True,Gen1,Roy,472295211,Gen1,472295211,Barb,397591248,800981516,CLARINE,Liz,824725538,824725538,Ralph,800981516,,824725538,C,472295211,C,824725538,C,C,LEANORA,Quintin
469,Felix,Hold On,124800345.0,124800345.0,CLARINE,824725538.0,120625354.0,CLARINE,824725538.0,120625354.0,C,False,Gen1,Zachery,120625354,Gen1,120625354,Barb,397591248,800981516,CLARINE,Liz,824725538,824725538,Ralph,800981516,,824725538,C,120625354,A,824725538,C,C,Felix,MALKA
470,Demarcus,Right Place Wrong Time,583133873.0,583133873.0,DELIA,409344934.0,967323615.0,DELIA,409344934.0,967323615.0,A,False,Gen1,Muhammad,967323615,Gen1,967323615,Barb,397591248,800981516,DELIA,Mary,409344934,409344934,Ralph,800981516,,409344934,C,967323615,B,409344934,C,C,Demarcus,Jaiden
471,Duane,Way Cool Jr.,899278135.0,899278135.0,DELIA,409344934.0,967323615.0,DELIA,409344934.0,967323615.0,C,False,Gen1,Muhammad,967323615,Gen1,967323615,Barb,397591248,800981516,DELIA,Mary,409344934,409344934,Ralph,800981516,,409344934,C,967323615,B,409344934,C,C,Duane,Clay
472,Alden,Taxman,914152863.0,914152863.0,DELIA,409344934.0,457028849.0,DELIA,409344934.0,457028849.0,A,False,Gen1,Deonte,457028849,Gen1,457028849,Pat,631311759,800981516,DELIA,Mary,409344934,409344934,Ralph,800981516,,409344934,C,457028849,C,409344934,C,C,Alden,ANNETTE
473,Angelo,Green Grass & High Tides,614945334.0,614945334.0,DELIA,409344934.0,870351723.0,DELIA,409344934.0,870351723.0,C,False,Gen1,Lincoln,870351723,Gen1,870351723,Pat,631311759,800981516,DELIA,Mary,409344934,409344934,Ralph,800981516,,409344934,C,870351723,A,409344934,C,C,Angelo,Aric
474,FARRAH,Sunday Bloody Sunday,454982725.0,454982725.0,DELIA,409344934.0,518692123.0,DELIA,409344934.0,518692123.0,B,True,Gen1,Kane,518692123,Gen1,518692123,Barb,397591248,800981516,DELIA,Mary,409344934,409344934,Ralph,800981516,,409344934,C,518692123,C,409344934,C,C,FARRAH,SHANTI
475,Hayden,Round and Round,947192902.0,947192902.0,DELIA,409344934.0,443353346.0,DELIA,409344934.0,443353346.0,B,True,Gen1,Samir,443353346,Gen1,443353346,Mary,225766667,800981516,DELIA,Mary,409344934,409344934,Ralph,800981516,,409344934,C,443353346,A,409344934,C,C,Hayden,Jean
476,Brayden,What Do All The People Know,643133545.0,643133545.0,DELIA,409344934.0,280225309.0,DELIA,409344934.0,280225309.0,A,False,Gen1,Heriberto,280225309,Gen1,280225309,Mary,225766667,800981516,DELIA,Mary,409344934,409344934,Ralph,800981516,,409344934,C,280225309,A,409344934,C,C,Brayden,Brady
477,SHAWNA,Everlong,512022750.0,512022750.0,DELIA,409344934.0,600554862.0,DELIA,409344934.0,600554862.0,B,True,Gen1,Reid,600554862,Gen1,600554862,Liz,630559425,800981516,DELIA,Mary,409344934,409344934,Ralph,800981516,,409344934,C,600554862,A,409344934,C,C,SHAWNA,GITA
478,Jaxon,Telephone Line,338395621.0,338395621.0,DELIA,409344934.0,854600776.0,DELIA,409344934.0,854600776.0,C,False,Gen1,Levi,854600776,Gen1,854600776,Pat,631311759,800981516,DELIA,Mary,409344934,409344934,Ralph,800981516,,409344934,C,854600776,B,409344934,C,C,Jaxon,Octavio
479,SHARITA,Freeze-frame,933308645.0,933308645.0,DELIA,409344934.0,141566545.0,DELIA,409344934.0,141566545.0,C,False,Gen1,Billy,141566545,Gen1,141566545,Barb,397591248,800981516,DELIA,Mary,409344934,409344934,Ralph,800981516,,409344934,C,141566545,C,409344934,C,C,SHARITA,Spencer
480,GAYNELL,Even the Losers,218035193.0,218035193.0,DELIA,409344934.0,690515072.0,DELIA,409344934.0,690515072.0,B,True,Gen1,Draven,690515072,Gen1,690515072,Pat,631311759,800981516,DELIA,Mary,409344934,409344934,Ralph,800981516,,409344934,C,690515072,A,409344934,C,C,GAYNELL,Jay
481,EUSEBIA,Dream Police,685498811.0,685498811.0,DELIA,409344934.0,30363405.0,DELIA,409344934.0,30363405.0,C,False,Gen1,Allan,30363405,Gen1,30363405,Pat,631311759,800981516,DELIA,Mary,409344934,409344934,Ralph,800981516,,409344934,C,30363405,B,409344934,C,C,EUSEBIA,STORMY
482,Jalon,Allentown,887421744.0,887421744.0,DELIA,409344934.0,797726697.0,DELIA,409344934.0,797726697.0,C,False,Gen1,Braydon,797726697,Gen1,797726697,Liz,630559425,800981516,DELIA,Mary,409344934,409344934,Ralph,800981516,,409344934,C,797726697,C,409344934,C,C,Jalon,Gaige
483,ILA,Livin' Thing,301164275.0,301164275.0,DELIA,409344934.0,618028080.0,DELIA,409344934.0,618028080.0,A,False,Gen1,Howard,618028080,Gen1,618028080,Pat,631311759,800981516,DELIA,Mary,409344934,409344934,Ralph,800981516,,409344934,C,618028080,A,409344934,C,C,ILA,VAN
484,NORAH,Free Me,163483302.0,163483302.0,DELIA,409344934.0,618028080.0,DELIA,409344934.0,618028080.0,C,False,Gen1,Howard,618028080,Gen1,618028080,Pat,631311759,800981516,DELIA,Mary,409344934,409344934,Ralph,800981516,,409344934,C,618028080,A,409344934,C,C,NORAH,Bronson
485,Zachary,After Midnight,696028351.0,696028351.0,DELIA,409344934.0,618028080.0,DELIA,409344934.0,618028080.0,B,True,Gen1,Howard,618028080,Gen1,618028080,Pat,631311759,800981516,DELIA,Mary,409344934,409344934,Ralph,800981516,,409344934,C,618028080,A,409344934,C,C,Zachary,Maverick
486,HOLLEY,Run Like Hell,747805439.0,747805439.0,DELIA,409344934.0,119329546.0,DELIA,409344934.0,119329546.0,C,False,Gen1,Matthew,119329546,Gen1,119329546,Pat,631311759,800981516,DELIA,Mary,409344934,409344934,Ralph,800981516,,409344934,C,119329546,B,409344934,C,C,HOLLEY,Dylan
487,Kieran,My Kinda Lover,185477022.0,185477022.0,DELIA,409344934.0,650882381.0,DELIA,409344934.0,650882381.0,B,True,Gen1,Karson,650882381,Gen1,650882381,Barb,397591248,800981516,DELIA,Mary,409344934,409344934,Ralph,800981516,,409344934,C,650882381,A,409344934,C,C,Kieran,MELANY
488,Jarred,Killer Queen,509490364.0,509490364.0,DELIA,409344934.0,650882381.0,DELIA,409344934.0,650882381.0,B,True,Gen1,Karson,650882381,Gen1,650882381,Barb,397591248,800981516,DELIA,Mary,409344934,409344934,Ralph,800981516,,409344934,C,650882381,A,409344934,C,C,Jarred,Tevin
489,Carlos,Getting In Tune,953431100.0,953431100.0,DELIA,409344934.0,849068796.0,DELIA,409344934.0,849068796.0,A,False,Gen1,Alfonso,849068796,Gen1,849068796,Barb,397591248,800981516,DELIA,Mary,409344934,409344934,Ralph,800981516,,409344934,C,849068796,C,409344934,C,C,Carlos,GUDRUN
490,Kaleb,My Demons,8002128.0,8002128.0,DELIA,409344934.0,314063231.0,DELIA,409344934.0,314063231.0,A,False,Gen1,Sawyer,314063231,Gen1,314063231,Mary,225766667,800981516,DELIA,Mary,409344934,409344934,Ralph,800981516,,409344934,C,314063231,A,409344934,C,C,Kaleb,MELISSA
491,Spencer,Signs,569746435.0,569746435.0,DELIA,409344934.0,314063231.0,DELIA,409344934.0,314063231.0,A,False,Gen1,Sawyer,314063231,Gen1,314063231,Mary,225766667,800981516,DELIA,Mary,409344934,409344934,Ralph,800981516,,409344934,C,314063231,A,409344934,C,C,Spencer,Kory
492,LADAWN,On a Plain,207483908.0,207483908.0,DELIA,409344934.0,472295211.0,DELIA,409344934.0,472295211.0,B,True,Gen1,Roy,472295211,Gen1,472295211,Barb,397591248,800981516,DELIA,Mary,409344934,409344934,Ralph,800981516,,409344934,C,472295211,C,409344934,C,C,LADAWN,Conner
493,Johnathon,Take Me To The River,339723040.0,339723040.0,DELIA,409344934.0,120625354.0,DELIA,409344934.0,120625354.0,C,False,Gen1,Zachery,120625354,Gen1,120625354,Barb,397591248,800981516,DELIA,Mary,409344934,409344934,Ralph,800981516,,409344934,C,120625354,A,409344934,C,C,Johnathon,LINNIE
494,JEANENE,Sgt. Pepper/with A Little Help From My Friends,624992419.0,624992419.0,AI,734213689.0,967323615.0,AI,734213689.0,967323615.0,C,False,Gen1,Muhammad,967323615,Gen1,967323615,Barb,397591248,800981516,AI,Barb,734213689,734213689,Ralph,800981516,,734213689,B,967323615,B,734213689,B,B,JEANENE,META
495,Corbin,Going Mobile,397032560.0,397032560.0,AI,734213689.0,967323615.0,AI,734213689.0,967323615.0,C,False,Gen1,Muhammad,967323615,Gen1,967323615,Barb,397591248,800981516,AI,Barb,734213689,734213689,Ralph,800981516,,734213689,B,967323615,B,734213689,B,B,Corbin,Grant
496,Fidel,The Crystal Ship,800852612.0,800852612.0,AI,734213689.0,787976750.0,AI,734213689.0,787976750.0,B,True,Gen1,Vincent,787976750,Gen1,787976750,Barb,397591248,800981516,AI,Barb,734213689,734213689,Ralph,800981516,,734213689,B,787976750,B,734213689,B,B,Fidel,HARRIETT
497,SHERRY,Tarkio Road,746821299.0,746821299.0,AI,734213689.0,628855526.0,AI,734213689.0,628855526.0,C,False,Gen1,Tristin,628855526,Gen1,628855526,Barb,397591248,800981516,AI,Barb,734213689,734213689,Ralph,800981516,,734213689,B,628855526,B,734213689,B,B,SHERRY,Maximilian
498,JACQUELIN,"Rock And Roll, Hoochie Koo",721826185.0,721826185.0,AI,734213689.0,280225309.0,AI,734213689.0,280225309.0,C,False,Gen1,Heriberto,280225309,Gen1,280225309,Mary,225766667,800981516,AI,Barb,734213689,734213689,Ralph,800981516,,734213689,B,280225309,A,734213689,B,B,JACQUELIN,LAURI
499,Austin,Oye Como Va,747732585.0,747732585.0,AI,734213689.0,280225309.0,AI,734213689.0,280225309.0,C,False,Gen1,Heriberto,280225309,Gen1,280225309,Mary,225766667,800981516,AI,Barb,734213689,734213689,Ralph,800981516,,734213689,B,280225309,A,734213689,B,B,Austin,ODETTE
500,Koby,Never Going Back Again,146398410.0,146398410.0,AI,734213689.0,280225309.0,AI,734213689.0,280225309.0,C,False,Gen1,Heriberto,280225309,Gen1,280225309,Mary,225766667,800981516,AI,Barb,734213689,734213689,Ralph,800981516,,734213689,B,280225309,A,734213689,B,B,Koby,SEPTEMBER
501,DEANDRA,Young Lust,455842178.0,455842178.0,AI,734213689.0,287055622.0,AI,734213689.0,287055622.0,C,False,Gen1,Eli,287055622,Gen1,287055622,Pat,631311759,800981516,AI,Barb,734213689,734213689,Ralph,800981516,,734213689,B,287055622,A,734213689,B,B,DEANDRA,JACQUELIN
502,LIN,Hair Of The Dog,442458392.0,442458392.0,AI,734213689.0,854600776.0,AI,734213689.0,854600776.0,A,False,Gen1,Levi,854600776,Gen1,854600776,Pat,631311759,800981516,AI,Barb,734213689,734213689,Ralph,800981516,,734213689,B,854600776,B,734213689,B,B,LIN,Nicholas
503,RENAE,Something To Believe In,259318900.0,259318900.0,AI,734213689.0,789856705.0,AI,734213689.0,789856705.0,C,False,Gen1,Gaige,789856705,Gen1,789856705,Barb,397591248,800981516,AI,Barb,734213689,734213689,Ralph,800981516,,734213689,B,789856705,A,734213689,B,B,RENAE,SVETLANA
504,TONIE,Night Time,968120812.0,968120812.0,AI,734213689.0,141566545.0,AI,734213689.0,141566545.0,C,False,Gen1,Billy,141566545,Gen1,141566545,Barb,397591248,800981516,AI,Barb,734213689,734213689,Ralph,800981516,,734213689,B,141566545,C,734213689,B,B,TONIE,PURA
505,MAYBELL,Living In The Past,775880359.0,775880359.0,AI,734213689.0,30363405.0,AI,734213689.0,30363405.0,A,False,Gen1,Allan,30363405,Gen1,30363405,Pat,631311759,800981516,AI,Barb,734213689,734213689,Ralph,800981516,,734213689,B,30363405,B,734213689,B,B,MAYBELL,Kennedy
506,LOLITA,P.s. I Love You,89665695.0,89665695.0,AI,734213689.0,767163035.0,AI,734213689.0,767163035.0,C,False,Gen1,Rogelio,767163035,Gen1,767163035,Pat,631311759,800981516,AI,Barb,734213689,734213689,Ralph,800981516,,734213689,B,767163035,B,734213689,B,B,LOLITA,German
507,MYRA,I Want To Hold Your Hand,100475753.0,100475753.0,AI,734213689.0,550261202.0,AI,734213689.0,550261202.0,A,False,Gen1,Garrison,550261202,Gen1,550261202,Mary,225766667,800981516,AI,Barb,734213689,734213689,Ralph,800981516,,734213689,B,550261202,B,734213689,B,B,MYRA,CANDACE
508,Darian,Smokin' in the Boys Room,800633121.0,800633121.0,AI,734213689.0,890606190.0,AI,734213689.0,890606190.0,C,False,Gen1,Bobby,890606190,Gen1,890606190,Barb,397591248,800981516,AI,Barb,734213689,734213689,Ralph,800981516,,734213689,B,890606190,C,734213689,B,B,Darian,Maximilian
509,ULRIKE,Handle with Care,566239215.0,566239215.0,AI,734213689.0,70708035.0,AI,734213689.0,70708035.0,C,False,Gen1,Zechariah,70708035,Gen1,70708035,Mary,225766667,800981516,AI,Barb,734213689,734213689,Ralph,800981516,,734213689,B,70708035,C,734213689,B,B,ULRIKE,JULEE
510,Craig,Cecilia,825009879.0,825009879.0,AI,734213689.0,857956630.0,AI,734213689.0,857956630.0,A,False,Gen1,Randy,857956630,Gen1,857956630,Mary,225766667,800981516,AI,Barb,734213689,734213689,Ralph,800981516,,734213689,B,857956630,A,734213689,B,B,Craig,Fidel
511,JODEE,Changes,841854364.0,841854364.0,AI,734213689.0,879147425.0,AI,734213689.0,879147425.0,C,False,Gen1,Landon,879147425,Gen1,879147425,Liz,630559425,800981516,AI,Barb,734213689,734213689,Ralph,800981516,,734213689,B,879147425,A,734213689,B,B,JODEE,SHERRY
512,HANH,Wayside,561922956.0,561922956.0,AI,734213689.0,849068796.0,AI,734213689.0,849068796.0,B,True,Gen1,Alfonso,849068796,Gen1,849068796,Barb,397591248,800981516,AI,Barb,734213689,734213689,Ralph,800981516,,734213689,B,849068796,C,734213689,B,B,HANH,BRIANA
513,Kobe,Ridin' the Storm Out,51485565.0,51485565.0,AI,734213689.0,409300483.0,AI,734213689.0,409300483.0,A,False,Gen1,Kellen,409300483,Gen1,409300483,Pat,631311759,800981516,AI,Barb,734213689,734213689,Ralph,800981516,,734213689,B,409300483,B,734213689,B,B,Kobe,KESHIA
514,Jean,Lords of Summer (First Pass Version),328273552.0,328273552.0,GRETCHEN,605672782.0,967323615.0,GRETCHEN,605672782.0,967323615.0,C,False,Gen1,Muhammad,967323615,Gen1,967323615,Barb,397591248,800981516,GRETCHEN,Pat,605672782,605672782,Ralph,800981516,,605672782,B,967323615,B,605672782,B,B,Jean,JOCELYN
515,JOCELYN,Takin' Care Of Business,422130056.0,422130056.0,GRETCHEN,605672782.0,102634120.0,GRETCHEN,605672782.0,102634120.0,B,True,Gen1,Bernard,102634120,Gen1,102634120,Pat,631311759,800981516,GRETCHEN,Pat,605672782,605672782,Ralph,800981516,,605672782,B,102634120,A,605672782,B,B,JOCELYN,August
516,LOU,I'm the Only One,182425332.0,182425332.0,GRETCHEN,605672782.0,280225309.0,GRETCHEN,605672782.0,280225309.0,C,False,Gen1,Heriberto,280225309,Gen1,280225309,Mary,225766667,800981516,GRETCHEN,Pat,605672782,605672782,Ralph,800981516,,605672782,B,280225309,A,605672782,B,B,LOU,GERALDINE
517,Jaxson,About a Girl,346217784.0,346217784.0,GRETCHEN,605672782.0,600554862.0,GRETCHEN,605672782.0,600554862.0,C,False,Gen1,Reid,600554862,Gen1,600554862,Liz,630559425,800981516,GRETCHEN,Pat,605672782,605672782,Ralph,800981516,,605672782,B,600554862,A,605672782,B,B,Jaxson,USHA
518,Nickolas,Close My Eyes Forever,676585643.0,676585643.0,GRETCHEN,605672782.0,473017162.0,GRETCHEN,605672782.0,473017162.0,A,False,Gen1,Derrick,473017162,Gen1,473017162,Pat,631311759,800981516,GRETCHEN,Pat,605672782,605672782,Ralph,800981516,,605672782,B,473017162,A,605672782,B,B,Nickolas,JENNINE
519,Spencer,The Lemon Song,937068375.0,937068375.0,GRETCHEN,605672782.0,854600776.0,GRETCHEN,605672782.0,854600776.0,B,True,Gen1,Levi,854600776,Gen1,854600776,Pat,631311759,800981516,GRETCHEN,Pat,605672782,605672782,Ralph,800981516,,605672782,B,854600776,B,605672782,B,B,Spencer,ANGEL
520,Jesse,Fuel,647647495.0,647647495.0,GRETCHEN,605672782.0,789856705.0,GRETCHEN,605672782.0,789856705.0,A,False,Gen1,Gaige,789856705,Gen1,789856705,Barb,397591248,800981516,GRETCHEN,Pat,605672782,605672782,Ralph,800981516,,605672782,B,789856705,A,605672782,B,B,Jesse,Malachi
521,GEORGIANN,Rocky Mountain Way,724464813.0,724464813.0,GRETCHEN,605672782.0,509012901.0,GRETCHEN,605672782.0,509012901.0,B,True,Gen1,Jeremiah,509012901,Gen1,509012901,Pat,631311759,800981516,GRETCHEN,Pat,605672782,605672782,Ralph,800981516,,605672782,B,509012901,B,605672782,B,B,GEORGIANN,JENNINE
522,ALTHEA,Panic in Detroit,68105935.0,68105935.0,GRETCHEN,605672782.0,200097845.0,GRETCHEN,605672782.0,200097845.0,B,True,Gen1,Ralph,200097845,Gen1,200097845,Pat,631311759,800981516,GRETCHEN,Pat,605672782,605672782,Ralph,800981516,,605672782,B,200097845,B,605672782,B,B,ALTHEA,Walter
523,Enrique,Let's Get the Show on the Road,675511798.0,675511798.0,GRETCHEN,605672782.0,200097845.0,GRETCHEN,605672782.0,200097845.0,A,False,Gen1,Ralph,200097845,Gen1,200097845,Pat,631311759,800981516,GRETCHEN,Pat,605672782,605672782,Ralph,800981516,,605672782,B,200097845,B,605672782,B,B,Enrique,Kody
524,ELEONOR,Headed For A Heartbreak,405779913.0,405779913.0,GRETCHEN,605672782.0,521167154.0,GRETCHEN,605672782.0,521167154.0,C,False,Gen1,Tobias,521167154,Gen1,521167154,Mary,225766667,800981516,GRETCHEN,Pat,605672782,605672782,Ralph,800981516,,605672782,B,521167154,C,605672782,B,B,ELEONOR,EVELYNE
525,Tyrell,25 Or 6 To 4,831121861.0,831121861.0,GRETCHEN,605672782.0,521167154.0,GRETCHEN,605672782.0,521167154.0,A,False,Gen1,Tobias,521167154,Gen1,521167154,Mary,225766667,800981516,GRETCHEN,Pat,605672782,605672782,Ralph,800981516,,605672782,B,521167154,C,605672782,B,B,Tyrell,SHAUNDA
526,BLANCH,"Another Park, Another Sunday",160658893.0,160658893.0,GRETCHEN,605672782.0,763066813.0,GRETCHEN,605672782.0,763066813.0,B,True,Gen1,Javon,763066813,Gen1,763066813,Liz,630559425,800981516,GRETCHEN,Pat,605672782,605672782,Ralph,800981516,,605672782,B,763066813,B,605672782,B,B,BLANCH,LOVIE
527,EVELYNE,JOHNNY B. GOODE,964497768.0,964497768.0,GRETCHEN,605672782.0,763066813.0,GRETCHEN,605672782.0,763066813.0,B,True,Gen1,Javon,763066813,Gen1,763066813,Liz,630559425,800981516,GRETCHEN,Pat,605672782,605672782,Ralph,800981516,,605672782,B,763066813,B,605672782,B,B,EVELYNE,SEPTEMBER
528,CASSIE,Man On the Moon,472402072.0,472402072.0,GRETCHEN,605672782.0,767163035.0,GRETCHEN,605672782.0,767163035.0,C,False,Gen1,Rogelio,767163035,Gen1,767163035,Pat,631311759,800981516,GRETCHEN,Pat,605672782,605672782,Ralph,800981516,,605672782,B,767163035,B,605672782,B,B,CASSIE,Quintin
529,LAURICE,Bad Case Of Lovin' You,565147766.0,565147766.0,GRETCHEN,605672782.0,550261202.0,GRETCHEN,605672782.0,550261202.0,A,False,Gen1,Garrison,550261202,Gen1,550261202,Mary,225766667,800981516,GRETCHEN,Pat,605672782,605672782,Ralph,800981516,,605672782,B,550261202,B,605672782,B,B,LAURICE,Zackery
530,Quinn,Middle Of The Road,191307209.0,191307209.0,GRETCHEN,605672782.0,797726697.0,GRETCHEN,605672782.0,797726697.0,C,False,Gen1,Braydon,797726697,Gen1,797726697,Liz,630559425,800981516,GRETCHEN,Pat,605672782,605672782,Ralph,800981516,,605672782,B,797726697,C,605672782,B,B,Quinn,DIEDRA
531,Dandre,Cryin',458607116.0,458607116.0,GRETCHEN,605672782.0,890606190.0,GRETCHEN,605672782.0,890606190.0,A,False,Gen1,Bobby,890606190,Gen1,890606190,Barb,397591248,800981516,GRETCHEN,Pat,605672782,605672782,Ralph,800981516,,605672782,B,890606190,C,605672782,B,B,Dandre,Genaro
532,RISA,Hello Goodbye,881417178.0,881417178.0,GRETCHEN,605672782.0,216432846.0,GRETCHEN,605672782.0,216432846.0,C,False,Gen1,Miguel,216432846,Gen1,216432846,Liz,630559425,800981516,GRETCHEN,Pat,605672782,605672782,Ralph,800981516,,605672782,B,216432846,B,605672782,B,B,RISA,ANGEL
533,Logan,Juke Box Hero,500340788.0,500340788.0,ALINA,148946432.0,967323615.0,ALINA,148946432.0,967323615.0,A,False,Gen1,Muhammad,967323615,Gen1,967323615,Barb,397591248,800981516,ALINA,Liz,148946432,148946432,Ralph,800981516,,148946432,C,967323615,B,148946432,C,C,Logan,Jonas
534,ALVA,Smuggler's Blues,778771441.0,778771441.0,ALINA,148946432.0,457028849.0,ALINA,148946432.0,457028849.0,C,False,Gen1,Deonte,457028849,Gen1,457028849,Pat,631311759,800981516,ALINA,Liz,148946432,148946432,Ralph,800981516,,148946432,C,457028849,C,148946432,C,C,ALVA,Jared
535,ARIEL,Casey Jones,821429806.0,821429806.0,ALINA,148946432.0,102634120.0,ALINA,148946432.0,102634120.0,C,False,Gen1,Bernard,102634120,Gen1,102634120,Pat,631311759,800981516,ALINA,Liz,148946432,148946432,Ralph,800981516,,148946432,C,102634120,A,148946432,C,C,ARIEL,Lukas
536,CRISTEN,The Midnight Special,494315.0,494315.0,ALINA,148946432.0,955524027.0,ALINA,148946432.0,955524027.0,B,True,Gen1,Tommy,955524027,Gen1,955524027,Mary,225766667,800981516,ALINA,Liz,148946432,148946432,Ralph,800981516,,148946432,C,955524027,C,148946432,C,C,CRISTEN,Bernardo
537,LEONTINE,I Saw the Light,850405361.0,850405361.0,ALINA,148946432.0,628855526.0,ALINA,148946432.0,628855526.0,C,False,Gen1,Tristin,628855526,Gen1,628855526,Barb,397591248,800981516,ALINA,Liz,148946432,148946432,Ralph,800981516,,148946432,C,628855526,B,148946432,C,C,LEONTINE,PARTICIA
538,Donavon,Up Around the Bend,259563133.0,259563133.0,ALINA,148946432.0,553394192.0,ALINA,148946432.0,553394192.0,A,False,Gen1,Dashawn,553394192,Gen1,553394192,Pat,631311759,800981516,ALINA,Liz,148946432,148946432,Ralph,800981516,,148946432,C,553394192,A,148946432,C,C,Donavon,Esteban
539,ANISHA,To Hell With the Devil,621083224.0,621083224.0,ALINA,148946432.0,933690821.0,ALINA,148946432.0,933690821.0,C,False,Gen1,Jaylin,933690821,Gen1,933690821,Mary,225766667,800981516,ALINA,Liz,148946432,148946432,Ralph,800981516,,148946432,C,933690821,B,148946432,C,C,ANISHA,CRISTEN
540,Herbert,Cradle of Love,467084026.0,467084026.0,ALINA,148946432.0,933690821.0,ALINA,148946432.0,933690821.0,A,False,Gen1,Jaylin,933690821,Gen1,933690821,Mary,225766667,800981516,ALINA,Liz,148946432,148946432,Ralph,800981516,,148946432,C,933690821,B,148946432,C,C,Herbert,KAZUKO
541,Dayne,Hello It's Me,331476851.0,331476851.0,ALINA,148946432.0,536339090.0,ALINA,148946432.0,536339090.0,A,False,Gen1,Glenn,536339090,Gen1,536339090,Barb,397591248,800981516,ALINA,Liz,148946432,148946432,Ralph,800981516,,148946432,C,536339090,C,148946432,C,C,Dayne,BRITTANIE
542,REYNA,Simple Man,338478134.0,338478134.0,ALINA,148946432.0,521167154.0,ALINA,148946432.0,521167154.0,C,False,Gen1,Tobias,521167154,Gen1,521167154,Mary,225766667,800981516,ALINA,Liz,148946432,148946432,Ralph,800981516,,148946432,C,521167154,C,148946432,C,C,REYNA,Kamron
543,Jarod,Neon Knights,253311484.0,253311484.0,ALINA,148946432.0,521167154.0,ALINA,148946432.0,521167154.0,A,False,Gen1,Tobias,521167154,Gen1,521167154,Mary,225766667,800981516,ALINA,Liz,148946432,148946432,Ralph,800981516,,148946432,C,521167154,C,148946432,C,C,Jarod,Trever
