,Name_t,Favorite_Song,C_ID_t,E_ID_t,Mother,PH_ID_Chicken,PR_ID_Chicken,PH_Name_t,PH_ID_Egg,PR_ID_Egg,IH_LOC,NW,Parent_Gen,Name_Father,C_ID_Father,Generation,E_ID_Father,PH_Name_Father,PH_ID,PR_ID
758,FANNIE,My Sweet Lord,82850688.0,82850688.0,MITSUKO,413557007.0,734902635.0,MITSUKO,413557007.0,734902635.0,A,False,Gen1,Santos,734902635,Gen1,734902635,Mary,225766667,800981516
759,DAN,Thorn In My Pride,867404548.0,867404548.0,LORELEI,67652556.0,734902635.0,LORELEI,67652556.0,734902635.0,B,True,Gen1,Santos,734902635,Gen1,734902635,Mary,225766667,800981516
760,LETTY,Midnight Blue,206358336.0,206358336.0,ELIZA,781565078.0,734902635.0,ELIZA,781565078.0,734902635.0,B,True,Gen1,Santos,734902635,Gen1,734902635,Mary,225766667,800981516
761,GERTRUDIS,Lady Madonna,578493224.0,578493224.0,ANGELE,532705722.0,734902635.0,ANGELE,532705722.0,734902635.0,C,False,Gen1,Santos,734902635,Gen1,734902635,Mary,225766667,800981516
762,MIGUELINA,Go Your Own Way,132891747.0,132891747.0,DELPHA,739930909.0,734902635.0,DELPHA,739930909.0,734902635.0,A,False,Gen1,Santos,734902635,Gen1,734902635,Mary,225766667,800981516
763,NUMBERS,Victim of Love,642868381.0,642868381.0,CHERISH,772211637.0,734902635.0,CHERISH,772211637.0,734902635.0,B,True,Gen1,Santos,734902635,Gen1,734902635,Mary,225766667,800981516
764,LINDA,I Just Want To Make Love To You,875809759.0,875809759.0,KORTNEY,458284728.0,734902635.0,KORTNEY,458284728.0,734902635.0,C,False,Gen1,Santos,734902635,Gen1,734902635,Mary,225766667,800981516
765,AVA,Long Distance Runaround,778616433.0,778616433.0,DONELLA,707763018.0,734902635.0,DONELLA,707763018.0,734902635.0,B,True,Gen1,Santos,734902635,Gen1,734902635,Mary,225766667,800981516
766,TABITHA,Fortress Around Your Heart,982325871.0,982325871.0,VALENCIA,469517415.0,734902635.0,VALENCIA,469517415.0,734902635.0,C,False,Gen1,Santos,734902635,Gen1,734902635,Mary,225766667,800981516
767,CORRINA,Higher Love,3944223.0,3944223.0,ASIA,417641352.0,734902635.0,ASIA,417641352.0,734902635.0,B,True,Gen1,Santos,734902635,Gen1,734902635,Mary,225766667,800981516
768,Gage,It's A Long Way To The Top,362289719.0,362289719.0,THORA,5077958.0,734902635.0,THORA,5077958.0,734902635.0,A,False,Gen1,Santos,734902635,Gen1,734902635,Mary,225766667,800981516
769,Manuel,Rock The Casbah,920951751.0,920951751.0,PHILOMENA,667447653.0,734902635.0,PHILOMENA,667447653.0,734902635.0,A,False,Gen1,Santos,734902635,Gen1,734902635,Mary,225766667,800981516
770,Hernan,Flight Of Icarus,30788476.0,30788476.0,KENNA,334058719.0,734902635.0,KENNA,334058719.0,734902635.0,C,False,Gen1,Santos,734902635,Gen1,734902635,Mary,225766667,800981516
771,Malcolm,Breakdown,220651411.0,220651411.0,ELIZA,781565078.0,734902635.0,ELIZA,781565078.0,734902635.0,A,False,Gen1,Santos,734902635,Gen1,734902635,Mary,225766667,800981516
772,Guillermo,NOT FADEAWAY/GOING /AWAY,175932550.0,175932550.0,CHANG,68733723.0,734902635.0,CHANG,68733723.0,734902635.0,B,True,Gen1,Santos,734902635,Gen1,734902635,Mary,225766667,800981516
773,Gaven,I Am the Walrus,643369886.0,643369886.0,RAYMONDE,8100096.0,734902635.0,RAYMONDE,8100096.0,734902635.0,A,False,Gen1,Santos,734902635,Gen1,734902635,Mary,225766667,800981516
774,Khalil,Still Loving You,677919048.0,677919048.0,ONITA,467219506.0,734902635.0,ONITA,467219506.0,734902635.0,C,False,Gen1,Santos,734902635,Gen1,734902635,Mary,225766667,800981516
775,Gino,Basket Case,821999588.0,821999588.0,VALENCIA,469517415.0,734902635.0,VALENCIA,469517415.0,734902635.0,A,False,Gen1,Santos,734902635,Gen1,734902635,Mary,225766667,800981516
776,MILLIE,Hey Jealousy,481329511.0,481329511.0,DEE,959345304.0,742024162.0,DEE,959345304.0,742024162.0,C,False,Gen1,Tariq,742024162,Gen1,742024162,Pat,631311759,800981516
777,BIRGIT,Sweet Leaf,40569976.0,40569976.0,CAREN,606523844.0,742024162.0,CAREN,606523844.0,742024162.0,A,False,Gen1,Tariq,742024162,Gen1,742024162,Pat,631311759,800981516
778,VALORIE,One,185887921.0,185887921.0,LAUREEN,20199146.0,742024162.0,LAUREEN,20199146.0,742024162.0,A,False,Gen1,Tariq,742024162,Gen1,742024162,Pat,631311759,800981516
779,BONG,For Your Life,406780099.0,406780099.0,KIYOKO,978825302.0,742024162.0,KIYOKO,978825302.0,742024162.0,C,False,Gen1,Tariq,742024162,Gen1,742024162,Pat,631311759,800981516
780,SYLVIA,WAR,784525927.0,784525927.0,DONALD,588069897.0,742024162.0,DONALD,588069897.0,742024162.0,A,False,Gen1,Tariq,742024162,Gen1,742024162,Pat,631311759,800981516
781,JACQUELYNE,Mysterious Ways,39312694.0,39312694.0,CAREN,606523844.0,742024162.0,CAREN,606523844.0,742024162.0,B,True,Gen1,Tariq,742024162,Gen1,742024162,Pat,631311759,800981516
782,MARYANNA,Empty Spaces/young Lust,389732729.0,389732729.0,ALTHEA,438668483.0,742024162.0,ALTHEA,438668483.0,742024162.0,C,False,Gen1,Tariq,742024162,Gen1,742024162,Pat,631311759,800981516
783,KACI,Fire,829057569.0,829057569.0,DONELLA,707763018.0,742024162.0,DONELLA,707763018.0,742024162.0,C,False,Gen1,Tariq,742024162,Gen1,742024162,Pat,631311759,800981516
784,ERIKA,Love Alive,556291883.0,556291883.0,DOROTHA,429368417.0,742024162.0,DOROTHA,429368417.0,742024162.0,A,False,Gen1,Tariq,742024162,Gen1,742024162,Pat,631311759,800981516
785,TAI,Jungle Love,426144064.0,426144064.0,ANGELE,532705722.0,742024162.0,ANGELE,532705722.0,742024162.0,C,False,Gen1,Tariq,742024162,Gen1,742024162,Pat,631311759,800981516
786,LATASHIA,Take Me Home Tonight,557548173.0,557548173.0,LEIDA,743662901.0,742024162.0,LEIDA,743662901.0,742024162.0,B,True,Gen1,Tariq,742024162,Gen1,742024162,Pat,631311759,800981516
787,GIANNA,Street Of Dreams,769688347.0,769688347.0,THORA,5077958.0,742024162.0,THORA,5077958.0,742024162.0,A,False,Gen1,Tariq,742024162,Gen1,742024162,Pat,631311759,800981516
788,VERLA,I Hate Myself For Loving You,458722975.0,458722975.0,HANNELORE,452295024.0,742024162.0,HANNELORE,452295024.0,742024162.0,C,False,Gen1,Tariq,742024162,Gen1,742024162,Pat,631311759,800981516
789,TERRILYN,Suzie Q,992151202.0,992151202.0,ANGELE,532705722.0,742024162.0,ANGELE,532705722.0,742024162.0,A,False,Gen1,Tariq,742024162,Gen1,742024162,Pat,631311759,800981516
790,Aden,Bebe le Strange,844620399.0,844620399.0,AMEE,711995664.0,742024162.0,AMEE,711995664.0,742024162.0,A,False,Gen1,Tariq,742024162,Gen1,742024162,Pat,631311759,800981516
791,Harry,The Unforgiven,373950491.0,373950491.0,TWANDA,956866415.0,742024162.0,TWANDA,956866415.0,742024162.0,B,True,Gen1,Tariq,742024162,Gen1,742024162,Pat,631311759,800981516
792,Kade,Sweet Home Alabama,520508671.0,520508671.0,ELIZA,781565078.0,742024162.0,ELIZA,781565078.0,742024162.0,B,True,Gen1,Tariq,742024162,Gen1,742024162,Pat,631311759,800981516
793,Carlo,Closer To Home (I'm Your Captain),681250998.0,681250998.0,EBONY,802336212.0,742024162.0,EBONY,802336212.0,742024162.0,B,True,Gen1,Tariq,742024162,Gen1,742024162,Pat,631311759,800981516
794,Antoine,Here Comes My Girl,30500594.0,30500594.0,CAREN,606523844.0,742024162.0,CAREN,606523844.0,742024162.0,C,False,Gen1,Tariq,742024162,Gen1,742024162,Pat,631311759,800981516
795,Coby,CRAZY LOVE,475874759.0,475874759.0,DONELLA,707763018.0,742024162.0,DONELLA,707763018.0,742024162.0,C,False,Gen1,Tariq,742024162,Gen1,742024162,Pat,631311759,800981516
796,Trevion,UNDERCOVER OF THE NIGHT,201894266.0,201894266.0,CHERISH,772211637.0,742024162.0,CHERISH,772211637.0,742024162.0,A,False,Gen1,Tariq,742024162,Gen1,742024162,Pat,631311759,800981516
797,Lamar,Ain't Even Done With the Night,179826487.0,179826487.0,DAYSI,470948256.0,742024162.0,DAYSI,470948256.0,742024162.0,B,True,Gen1,Tariq,742024162,Gen1,742024162,Pat,631311759,800981516
798,Bailey,No Leaf Clover,941163994.0,941163994.0,KORTNEY,458284728.0,742024162.0,KORTNEY,458284728.0,742024162.0,B,True,Gen1,Tariq,742024162,Gen1,742024162,Pat,631311759,800981516
799,Porter,Cry For A Shadow,400945742.0,400945742.0,ALAINE,590450352.0,742024162.0,ALAINE,590450352.0,742024162.0,C,False,Gen1,Tariq,742024162,Gen1,742024162,Pat,631311759,800981516
800,Samson,Mony Mony,886683039.0,886683039.0,DEANDREA,167740021.0,742024162.0,DEANDREA,167740021.0,742024162.0,C,False,Gen1,Tariq,742024162,Gen1,742024162,Pat,631311759,800981516
801,Nehemiah,Gloria,741185015.0,741185015.0,CAREN,606523844.0,742024162.0,CAREN,606523844.0,742024162.0,A,False,Gen1,Tariq,742024162,Gen1,742024162,Pat,631311759,800981516
802,Glen,We're an American Band,173781609.0,173781609.0,GEORGANN,544841661.0,742024162.0,GEORGANN,544841661.0,742024162.0,C,False,Gen1,Tariq,742024162,Gen1,742024162,Pat,631311759,800981516
803,Scott,Slide It In,198444570.0,198444570.0,TWANDA,956866415.0,742024162.0,TWANDA,956866415.0,742024162.0,B,True,Gen1,Tariq,742024162,Gen1,742024162,Pat,631311759,800981516
804,Hunter,"Train, Train",358700509.0,358700509.0,KAYLENE,853998911.0,742024162.0,KAYLENE,853998911.0,742024162.0,C,False,Gen1,Tariq,742024162,Gen1,742024162,Pat,631311759,800981516
805,ELZA,Behind The Lines,965610398.0,965610398.0,DEE,959345304.0,701317684.0,DEE,959345304.0,701317684.0,C,False,Gen1,Tyrese,701317684,Gen1,701317684,Liz,630559425,800981516
806,LAURALEE,Jailbreak,32307432.0,32307432.0,LISBETH,166292825.0,701317684.0,LISBETH,166292825.0,701317684.0,B,True,Gen1,Tyrese,701317684,Gen1,701317684,Liz,630559425,800981516
807,KERRIE,Edge of Seventeen,131740026.0,131740026.0,DEANN,926888028.0,701317684.0,DEANN,926888028.0,701317684.0,C,False,Gen1,Tyrese,701317684,Gen1,701317684,Liz,630559425,800981516
808,FLORETTA,Houseparty,731356557.0,731356557.0,ALENA,685636472.0,701317684.0,ALENA,685636472.0,701317684.0,B,True,Gen1,Tyrese,701317684,Gen1,701317684,Liz,630559425,800981516
809,LYDIA,Bad Case Of Lovin' You,921103451.0,921103451.0,WINDY,902691509.0,701317684.0,WINDY,902691509.0,701317684.0,A,False,Gen1,Tyrese,701317684,Gen1,701317684,Liz,630559425,800981516
810,IRINA,Joe's Garage,517250019.0,517250019.0,LEIDA,743662901.0,701317684.0,LEIDA,743662901.0,701317684.0,C,False,Gen1,Tyrese,701317684,Gen1,701317684,Liz,630559425,800981516
811,MERLENE,Sunspot Baby,624237496.0,624237496.0,ALENA,685636472.0,701317684.0,ALENA,685636472.0,701317684.0,A,False,Gen1,Tyrese,701317684,Gen1,701317684,Liz,630559425,800981516
812,MARYA,Peaceful Easy Feeling,887430203.0,887430203.0,HANNELORE,452295024.0,701317684.0,HANNELORE,452295024.0,701317684.0,C,False,Gen1,Tyrese,701317684,Gen1,701317684,Liz,630559425,800981516
813,ILENE,Born to Be Wild,923901907.0,923901907.0,SUSANN,553394192.0,701317684.0,SUSANN,553394192.0,701317684.0,A,False,Gen1,Tyrese,701317684,Gen1,701317684,Liz,630559425,800981516
814,MITSUE,ANGELOS,689478982.0,689478982.0,KIYOKO,978825302.0,701317684.0,KIYOKO,978825302.0,701317684.0,B,True,Gen1,Tyrese,701317684,Gen1,701317684,Liz,630559425,800981516
815,YOLANDA,This Is The Time,123990913.0,123990913.0,WINDY,902691509.0,701317684.0,WINDY,902691509.0,701317684.0,C,False,Gen1,Tyrese,701317684,Gen1,701317684,Liz,630559425,800981516
816,JAMEY,Analog Man,819647734.0,819647734.0,ELIZA,781565078.0,701317684.0,ELIZA,781565078.0,701317684.0,B,True,Gen1,Tyrese,701317684,Gen1,701317684,Liz,630559425,800981516
817,ANNETTA,Twice As Hard,531902918.0,531902918.0,CHARLIE,255511571.0,701317684.0,CHARLIE,255511571.0,701317684.0,A,False,Gen1,Tyrese,701317684,Gen1,701317684,Liz,630559425,800981516
818,MITSUE,Tom Sawyer,847332739.0,847332739.0,DEANDREA,167740021.0,701317684.0,DEANDREA,167740021.0,701317684.0,C,False,Gen1,Tyrese,701317684,Gen1,701317684,Liz,630559425,800981516
819,ELKE,YOU GOT THE SILVER,124730359.0,124730359.0,AMEE,711995664.0,701317684.0,AMEE,711995664.0,701317684.0,A,False,Gen1,Tyrese,701317684,Gen1,701317684,Liz,630559425,800981516
820,THAO,Won't Get Fooled Again,576809003.0,576809003.0,DAYSI,470948256.0,701317684.0,DAYSI,470948256.0,701317684.0,A,False,Gen1,Tyrese,701317684,Gen1,701317684,Liz,630559425,800981516
821,Karl,Today,995389236.0,995389236.0,CHERISH,772211637.0,701317684.0,CHERISH,772211637.0,701317684.0,B,True,Gen1,Tyrese,701317684,Gen1,701317684,Liz,630559425,800981516
822,Rodney,Enter Sandman,917408614.0,917408614.0,LISBETH,166292825.0,701317684.0,LISBETH,166292825.0,701317684.0,C,False,Gen1,Tyrese,701317684,Gen1,701317684,Liz,630559425,800981516
823,Gideon,Intruder/ Pretty Woman,810104285.0,810104285.0,LESIA,443353346.0,701317684.0,LESIA,443353346.0,701317684.0,B,True,Gen1,Tyrese,701317684,Gen1,701317684,Liz,630559425,800981516
824,Aubrey,The First Cut Is The Deepest,802898383.0,802898383.0,KORTNEY,458284728.0,701317684.0,KORTNEY,458284728.0,701317684.0,C,False,Gen1,Tyrese,701317684,Gen1,701317684,Liz,630559425,800981516
825,Blaine,For What It's Worth,173666368.0,173666368.0,DAYSI,470948256.0,701317684.0,DAYSI,470948256.0,701317684.0,B,True,Gen1,Tyrese,701317684,Gen1,701317684,Liz,630559425,800981516
826,Kasey,Bell Bottom Blues,425644492.0,425644492.0,LATRINA,998541997.0,701317684.0,LATRINA,998541997.0,701317684.0,A,False,Gen1,Tyrese,701317684,Gen1,701317684,Liz,630559425,800981516
827,CYNDY,Free Me,756566799.0,756566799.0,KIYOKO,978825302.0,65356059.0,KIYOKO,978825302.0,65356059.0,C,False,Gen1,Ignacio,65356059,Gen1,65356059,Pat,631311759,800981516
828,LOREAN,Long Train Runnin',587914916.0,587914916.0,MARVA,926985715.0,65356059.0,MARVA,926985715.0,65356059.0,C,False,Gen1,Ignacio,65356059,Gen1,65356059,Pat,631311759,800981516
829,MARYLOUISE,Crazy,334462814.0,334462814.0,ALTHEA,438668483.0,65356059.0,ALTHEA,438668483.0,65356059.0,C,False,Gen1,Ignacio,65356059,Gen1,65356059,Pat,631311759,800981516
830,ROSALIND,You've Got Another Thing Comin',825331020.0,825331020.0,EBONY,802336212.0,65356059.0,EBONY,802336212.0,65356059.0,A,False,Gen1,Ignacio,65356059,Gen1,65356059,Pat,631311759,800981516
831,TINISHA,Hot Rockin',320497490.0,320497490.0,CHARLIE,255511571.0,65356059.0,CHARLIE,255511571.0,65356059.0,C,False,Gen1,Ignacio,65356059,Gen1,65356059,Pat,631311759,800981516
832,SOPHIE,Dreamer,531802720.0,531802720.0,LESIA,443353346.0,65356059.0,LESIA,443353346.0,65356059.0,C,False,Gen1,Ignacio,65356059,Gen1,65356059,Pat,631311759,800981516
833,NORMAN,Another One Bites the Dust,179179545.0,179179545.0,NAKISHA,568944416.0,65356059.0,NAKISHA,568944416.0,65356059.0,B,True,Gen1,Ignacio,65356059,Gen1,65356059,Pat,631311759,800981516
834,CANDANCE,Dirty Water,314722201.0,314722201.0,DIANNE,976288876.0,65356059.0,DIANNE,976288876.0,65356059.0,C,False,Gen1,Ignacio,65356059,Gen1,65356059,Pat,631311759,800981516
835,LEDA,Sara,454203524.0,454203524.0,MITSUKO,413557007.0,65356059.0,MITSUKO,413557007.0,65356059.0,A,False,Gen1,Ignacio,65356059,Gen1,65356059,Pat,631311759,800981516
836,BERTA,The Zoo,967429622.0,967429622.0,CLAIRE,740172297.0,65356059.0,CLAIRE,740172297.0,65356059.0,C,False,Gen1,Ignacio,65356059,Gen1,65356059,Pat,631311759,800981516
837,EULALIA,Just Like A Woman,993919310.0,993919310.0,KAYLENE,853998911.0,65356059.0,KAYLENE,853998911.0,65356059.0,B,True,Gen1,Ignacio,65356059,Gen1,65356059,Pat,631311759,800981516
838,SHELIA,Back Off Boogaloo,415829320.0,415829320.0,LAUREEN,20199146.0,65356059.0,LAUREEN,20199146.0,65356059.0,A,False,Gen1,Ignacio,65356059,Gen1,65356059,Pat,631311759,800981516
839,JUANA,Jack & Diane,161976268.0,161976268.0,TWANDA,956866415.0,65356059.0,TWANDA,956866415.0,65356059.0,B,True,Gen1,Ignacio,65356059,Gen1,65356059,Pat,631311759,800981516
840,SYNTHIA,All She Wants to Do Is Dance,819375797.0,819375797.0,DEANDREA,167740021.0,65356059.0,DEANDREA,167740021.0,65356059.0,C,False,Gen1,Ignacio,65356059,Gen1,65356059,Pat,631311759,800981516
841,Courtney,Eyes Of A Stranger,513127555.0,513127555.0,PHILOMENA,667447653.0,65356059.0,PHILOMENA,667447653.0,65356059.0,A,False,Gen1,Ignacio,65356059,Gen1,65356059,Pat,631311759,800981516
842,Oscar,Fly Like an Eagle,306035864.0,306035864.0,DONALD,588069897.0,65356059.0,DONALD,588069897.0,65356059.0,A,False,Gen1,Ignacio,65356059,Gen1,65356059,Pat,631311759,800981516
843,Samson,House Of The Rising Sun,194884574.0,194884574.0,LORELEI,67652556.0,65356059.0,LORELEI,67652556.0,65356059.0,B,True,Gen1,Ignacio,65356059,Gen1,65356059,Pat,631311759,800981516
844,Jamel,Brass In Pocket,73686881.0,73686881.0,DANELLE,24517643.0,65356059.0,DANELLE,24517643.0,65356059.0,C,False,Gen1,Ignacio,65356059,Gen1,65356059,Pat,631311759,800981516
845,Isaac,Dancing In the Street,238830995.0,238830995.0,KERI,780022278.0,65356059.0,KERI,780022278.0,65356059.0,A,False,Gen1,Ignacio,65356059,Gen1,65356059,Pat,631311759,800981516
846,Hunter,While My Guitar Gently Weeps,117144879.0,117144879.0,CHER,829303710.0,65356059.0,CHER,829303710.0,65356059.0,C,False,Gen1,Ignacio,65356059,Gen1,65356059,Pat,631311759,800981516
847,Kavon,Bell Bottom Blues,192644234.0,192644234.0,MARVA,926985715.0,65356059.0,MARVA,926985715.0,65356059.0,A,False,Gen1,Ignacio,65356059,Gen1,65356059,Pat,631311759,800981516
848,Brady,The Great Gig In the Sky,535566241.0,535566241.0,DELPHA,739930909.0,65356059.0,DELPHA,739930909.0,65356059.0,A,False,Gen1,Ignacio,65356059,Gen1,65356059,Pat,631311759,800981516
849,Isaac,Touch Too Much,273780111.0,273780111.0,DAYSI,470948256.0,65356059.0,DAYSI,470948256.0,65356059.0,A,False,Gen1,Ignacio,65356059,Gen1,65356059,Pat,631311759,800981516
850,Kendrick,Shadows Of The Night,625746115.0,625746115.0,PORSHA,343860271.0,65356059.0,PORSHA,343860271.0,65356059.0,B,True,Gen1,Ignacio,65356059,Gen1,65356059,Pat,631311759,800981516
851,Jamie,I Saw the Light,833457611.0,833457611.0,MARVA,926985715.0,65356059.0,MARVA,926985715.0,65356059.0,A,False,Gen1,Ignacio,65356059,Gen1,65356059,Pat,631311759,800981516
852,Braydon,If 6 Was 9,265987099.0,265987099.0,DEANDREA,167740021.0,65356059.0,DEANDREA,167740021.0,65356059.0,C,False,Gen1,Ignacio,65356059,Gen1,65356059,Pat,631311759,800981516
853,TERRY,Brain Stew/Jaded,514517349.0,514517349.0,WEI,204089050.0,259758508.0,WEI,204089050.0,259758508.0,B,True,Gen1,Camren,259758508,Gen1,259758508,Barb,397591248,800981516
854,ALFREDA,Don't Let Me Down,174790429.0,174790429.0,LINN,623187307.0,259758508.0,LINN,623187307.0,259758508.0,B,True,Gen1,Camren,259758508,Gen1,259758508,Barb,397591248,800981516
855,BRYNN,L.A. Woman,826121543.0,826121543.0,LYNDSEY,236336642.0,259758508.0,LYNDSEY,236336642.0,259758508.0,B,True,Gen1,Camren,259758508,Gen1,259758508,Barb,397591248,800981516
856,DANIELL,Send Her My Love,590007871.0,590007871.0,DAYSI,470948256.0,259758508.0,DAYSI,470948256.0,259758508.0,C,False,Gen1,Camren,259758508,Gen1,259758508,Barb,397591248,800981516
857,PAULITA,Powderfinger,294053293.0,294053293.0,CAREN,606523844.0,259758508.0,CAREN,606523844.0,259758508.0,B,True,Gen1,Camren,259758508,Gen1,259758508,Barb,397591248,800981516
858,EDRA,"Long, Long Way From Home",748053950.0,748053950.0,PHILOMENA,667447653.0,259758508.0,PHILOMENA,667447653.0,259758508.0,C,False,Gen1,Camren,259758508,Gen1,259758508,Barb,397591248,800981516
859,MICHAEL,Reprise / Day in the Life,705697711.0,705697711.0,ALTHEA,438668483.0,259758508.0,ALTHEA,438668483.0,259758508.0,C,False,Gen1,Camren,259758508,Gen1,259758508,Barb,397591248,800981516
860,KENYETTA,Santa Monica,761170.0,761170.0,KERI,780022278.0,259758508.0,KERI,780022278.0,259758508.0,B,True,Gen1,Camren,259758508,Gen1,259758508,Barb,397591248,800981516
861,LYNNETTE,Double Vision,486060748.0,486060748.0,GREGORY,283501077.0,259758508.0,GREGORY,283501077.0,259758508.0,A,False,Gen1,Camren,259758508,Gen1,259758508,Barb,397591248,800981516
862,BRITTANIE,Give a Little Bit,191823765.0,191823765.0,KAYLENE,853998911.0,259758508.0,KAYLENE,853998911.0,259758508.0,C,False,Gen1,Camren,259758508,Gen1,259758508,Barb,397591248,800981516
863,CATHERINA,What Do All The People Know,115152235.0,115152235.0,DONALD,588069897.0,259758508.0,DONALD,588069897.0,259758508.0,C,False,Gen1,Camren,259758508,Gen1,259758508,Barb,397591248,800981516
864,VERDA,Take the Long Way Home,270308632.0,270308632.0,KAYLENE,853998911.0,259758508.0,KAYLENE,853998911.0,259758508.0,C,False,Gen1,Camren,259758508,Gen1,259758508,Barb,397591248,800981516
865,RIVA,The World I Know,340837044.0,340837044.0,WINDY,902691509.0,259758508.0,WINDY,902691509.0,259758508.0,A,False,Gen1,Camren,259758508,Gen1,259758508,Barb,397591248,800981516
866,TIFFANIE,Run to You,108230104.0,108230104.0,GEORGANN,544841661.0,259758508.0,GEORGANN,544841661.0,259758508.0,B,True,Gen1,Camren,259758508,Gen1,259758508,Barb,397591248,800981516
867,Keith,Wango Tango,701004017.0,701004017.0,ASIA,417641352.0,259758508.0,ASIA,417641352.0,259758508.0,A,False,Gen1,Camren,259758508,Gen1,259758508,Barb,397591248,800981516
868,Jeff,Starrider,443992328.0,443992328.0,GREGORY,283501077.0,259758508.0,GREGORY,283501077.0,259758508.0,B,True,Gen1,Camren,259758508,Gen1,259758508,Barb,397591248,800981516
869,Colt,You Got Lucky,137749149.0,137749149.0,ALEXA,117706579.0,259758508.0,ALEXA,117706579.0,259758508.0,C,False,Gen1,Camren,259758508,Gen1,259758508,Barb,397591248,800981516
870,Logan,Presence of the Lord,569203582.0,569203582.0,ONITA,467219506.0,259758508.0,ONITA,467219506.0,259758508.0,C,False,Gen1,Camren,259758508,Gen1,259758508,Barb,397591248,800981516
871,Garett,Venus and Mars/Rock Show,552872692.0,552872692.0,KAYLENE,853998911.0,259758508.0,KAYLENE,853998911.0,259758508.0,B,True,Gen1,Camren,259758508,Gen1,259758508,Barb,397591248,800981516
872,Steve,Day Tripper,295302026.0,295302026.0,BRUNA,251327657.0,259758508.0,BRUNA,251327657.0,259758508.0,C,False,Gen1,Camren,259758508,Gen1,259758508,Barb,397591248,800981516
873,Rashad,Illegal Smile,681856499.0,681856499.0,DEEDRA,738169747.0,259758508.0,DEEDRA,738169747.0,259758508.0,C,False,Gen1,Camren,259758508,Gen1,259758508,Barb,397591248,800981516
874,KIM,Thank You,188812540.0,188812540.0,TIESHA,283501077.0,410633944.0,TIESHA,283501077.0,410633944.0,C,False,Gen1,Quentin,410633944,Gen1,410633944,Pat,631311759,800981516
875,GEARLDINE,Smooth,127587351.0,127587351.0,DAYSI,470948256.0,410633944.0,DAYSI,470948256.0,410633944.0,C,False,Gen1,Quentin,410633944,Gen1,410633944,Pat,631311759,800981516
876,CATHERINE,Burden in My Hand,343924653.0,343924653.0,ONITA,467219506.0,410633944.0,ONITA,467219506.0,410633944.0,C,False,Gen1,Quentin,410633944,Gen1,410633944,Pat,631311759,800981516
877,ADA,Have You Ever Loved a Woman,11272790.0,11272790.0,ASIA,417641352.0,410633944.0,ASIA,417641352.0,410633944.0,B,True,Gen1,Quentin,410633944,Gen1,410633944,Pat,631311759,800981516
878,KYLE,Calling Dr. Love,556622961.0,556622961.0,MELVA,488423280.0,410633944.0,MELVA,488423280.0,410633944.0,B,True,Gen1,Quentin,410633944,Gen1,410633944,Pat,631311759,800981516
879,MARYANNE,Blackbird,469515532.0,469515532.0,DOROTHA,429368417.0,410633944.0,DOROTHA,429368417.0,410633944.0,C,False,Gen1,Quentin,410633944,Gen1,410633944,Pat,631311759,800981516
880,RYANN,Keep Talking,694125499.0,694125499.0,MAI,923371386.0,410633944.0,MAI,923371386.0,410633944.0,B,True,Gen1,Quentin,410633944,Gen1,410633944,Pat,631311759,800981516
881,RAQUEL,Road To Nowhere,766381767.0,766381767.0,ALENA,685636472.0,410633944.0,ALENA,685636472.0,410633944.0,C,False,Gen1,Quentin,410633944,Gen1,410633944,Pat,631311759,800981516
882,KIT,Highway Song,129509795.0,129509795.0,TRUDIE,656829586.0,410633944.0,TRUDIE,656829586.0,410633944.0,A,False,Gen1,Quentin,410633944,Gen1,410633944,Pat,631311759,800981516
883,EDYTHE,Spill the Wine,253604410.0,253604410.0,GREGORY,283501077.0,410633944.0,GREGORY,283501077.0,410633944.0,A,False,Gen1,Quentin,410633944,Gen1,410633944,Pat,631311759,800981516
884,JEANELLE,Why Don't We Get Drunk,348359986.0,348359986.0,BRUNA,251327657.0,410633944.0,BRUNA,251327657.0,410633944.0,C,False,Gen1,Quentin,410633944,Gen1,410633944,Pat,631311759,800981516
885,LIEN,Changes,499259999.0,499259999.0,KIYOKO,978825302.0,410633944.0,KIYOKO,978825302.0,410633944.0,A,False,Gen1,Quentin,410633944,Gen1,410633944,Pat,631311759,800981516
886,BABETTE,While You See a Chance,840180233.0,840180233.0,CHANG,68733723.0,410633944.0,CHANG,68733723.0,410633944.0,B,True,Gen1,Quentin,410633944,Gen1,410633944,Pat,631311759,800981516
887,FLORRIE,Into The Mystic,182099427.0,182099427.0,LORRINE,169163902.0,410633944.0,LORRINE,169163902.0,410633944.0,C,False,Gen1,Quentin,410633944,Gen1,410633944,Pat,631311759,800981516
888,Evan,Taxman,944221910.0,944221910.0,LINN,623187307.0,410633944.0,LINN,623187307.0,410633944.0,A,False,Gen1,Quentin,410633944,Gen1,410633944,Pat,631311759,800981516
889,Kennedy,Had a Dream (Sleeping With the Enemy),449922860.0,449922860.0,ALTHEA,438668483.0,410633944.0,ALTHEA,438668483.0,410633944.0,B,True,Gen1,Quentin,410633944,Gen1,410633944,Pat,631311759,800981516
890,Ramon,Land Of Confusion,748635856.0,748635856.0,ERMA,357704368.0,410633944.0,ERMA,357704368.0,410633944.0,A,False,Gen1,Quentin,410633944,Gen1,410633944,Pat,631311759,800981516
